forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,364,True,False,116.58330370900512
2025-10-02 00:00:00+02:00,364,True,False,104.05446837500494
2025-10-03 00:00:00+02:00,364,True,False,110.23824120899371
2025-10-04 00:00:00+02:00,364,True,False,113.09829458298918
2025-10-05 00:00:00+02:00,364,True,False,106.90363008400891
2025-10-06 00:00:00+02:00,364,True,False,109.59682662501291
2025-10-07 00:00:00+02:00,364,True,False,106.45003108300443
2025-10-08 00:00:00+02:00,364,True,False,107.08837179200782
2025-10-09 00:00:00+02:00,364,True,False,114.58069212498958
2025-10-10 00:00:00+02:00,364,True,False,109.69983579198015
2025-10-11 00:00:00+02:00,364,True,False,114.95368545799283
2025-10-12 00:00:00+02:00,364,True,False,117.82945654101786
2025-10-13 00:00:00+02:00,364,True,False,113.45828133300529
2025-10-14 00:00:00+02:00,364,True,False,120.6214016249869
2025-10-15 00:00:00+02:00,364,True,False,123.9964100420184
2025-10-16 00:00:00+02:00,364,True,False,112.26871629199013
2025-10-17 00:00:00+02:00,364,True,False,122.44105808401946
2025-10-18 00:00:00+02:00,364,True,False,118.29204970801948
2025-10-19 00:00:00+02:00,364,True,False,118.5357255419949
2025-10-20 00:00:00+02:00,364,True,False,113.42305479099741
2025-10-21 00:00:00+02:00,364,True,False,112.28494675000547
2025-10-22 00:00:00+02:00,364,True,False,118.53719724999974
2025-10-23 00:00:00+02:00,364,True,False,134.44679179199738
2025-10-24 00:00:00+02:00,364,True,False,121.48013004200766
2025-10-25 00:00:00+02:00,364,True,False,130.64696454201476
2025-10-26 00:00:00+02:00,364,True,False,120.33326349998242
2025-10-27 00:00:00+01:00,364,True,False,132.11753112499719
2025-10-28 00:00:00+01:00,364,True,False,142.42746304199682
2025-10-29 00:00:00+01:00,364,True,False,121.4925819580094
2025-10-30 00:00:00+01:00,364,True,False,107.10543237501406
2025-10-31 00:00:00+01:00,364,True,False,105.5263911249931
2025-11-01 00:00:00+01:00,364,True,False,105.40301204199204
2025-11-02 00:00:00+01:00,364,True,False,107.25526199999149
2025-11-03 00:00:00+01:00,364,True,False,105.21077791700372
2025-11-04 00:00:00+01:00,364,True,False,109.43968741700519
2025-11-05 00:00:00+01:00,364,True,False,104.33970179100288
2025-11-06 00:00:00+01:00,364,True,False,103.2440922499809
2025-11-07 00:00:00+01:00,364,True,False,103.17378379200818
2025-11-08 00:00:00+01:00,364,True,False,113.71388183397357
2025-11-09 00:00:00+01:00,364,True,False,144.24182608400588
2025-11-10 00:00:00+01:00,364,True,False,118.92930712498492
2025-11-11 00:00:00+01:00,364,True,False,121.05294683302054
2025-11-12 00:00:00+01:00,364,True,False,127.82803712500026
2025-11-13 00:00:00+01:00,364,True,False,120.40407529199729
2025-11-14 00:00:00+01:00,364,True,False,123.50182358399616
2025-11-15 00:00:00+01:00,364,True,False,128.89688958297484
2025-11-16 00:00:00+01:00,364,True,False,141.54681349999737
2025-11-17 00:00:00+01:00,364,True,False,135.31426512502367
2025-11-18 00:00:00+01:00,364,True,False,131.37298579097842
2025-11-19 00:00:00+01:00,364,True,False,122.17224879199057
