forecast_day,computation_time_seconds
2025-12-01 00:00:00+01:00,2.121092375018634
2025-12-02 00:00:00+01:00,2.3372132500226144
2025-12-03 00:00:00+01:00,2.1757534579955973
2025-12-04 00:00:00+01:00,2.1855971250042785
2025-12-05 00:00:00+01:00,2.21762791700894
2025-12-06 00:00:00+01:00,2.216378541983431
2025-12-07 00:00:00+01:00,2.2090555839822628
2025-12-08 00:00:00+01:00,2.262334083003225
2025-12-09 00:00:00+01:00,2.3170533330121543
2025-12-10 00:00:00+01:00,2.25354191599763
2025-12-11 00:00:00+01:00,2.254930000024615
2025-12-12 00:00:00+01:00,2.3919957499892917
2025-12-13 00:00:00+01:00,2.359800999984145
2025-12-14 00:00:00+01:00,2.3778132500010543
2025-12-15 00:00:00+01:00,2.323423665977316
2025-12-16 00:00:00+01:00,2.243366208014777
2025-12-17 00:00:00+01:00,2.7667286249925382
2025-12-18 00:00:00+01:00,2.249719665996963
2025-12-19 00:00:00+01:00,2.1089481670060195
2025-12-20 00:00:00+01:00,2.1625187919999007
2025-12-21 00:00:00+01:00,2.1611903330194764
2025-12-22 00:00:00+01:00,2.090980542008765
2025-12-23 00:00:00+01:00,2.0589546250121202
2025-12-24 00:00:00+01:00,2.0316745830059517
2025-12-25 00:00:00+01:00,2.030989832972409
2025-12-26 00:00:00+01:00,2.132300249999389
2025-12-27 00:00:00+01:00,2.1529374579840805
2025-12-28 00:00:00+01:00,2.314076708018547
2025-12-29 00:00:00+01:00,2.2014999170205556
2025-12-30 00:00:00+01:00,2.320683708996512
2025-12-31 00:00:00+01:00,2.05456358299125
2026-01-01 00:00:00+01:00,2.086126250011148
2026-01-02 00:00:00+01:00,2.1709550000086892
2026-01-03 00:00:00+01:00,2.171586334006861
2026-01-04 00:00:00+01:00,2.0734746670059394
2026-01-05 00:00:00+01:00,2.0455401669896673
2026-01-06 00:00:00+01:00,2.210763750015758
2026-01-07 00:00:00+01:00,2.2865216670033988
2026-01-08 00:00:00+01:00,2.2011789999960456
2026-01-09 00:00:00+01:00,2.2246947499806993
2026-01-10 00:00:00+01:00,2.139341083006002
2026-01-11 00:00:00+01:00,2.294794792018365
2026-01-12 00:00:00+01:00,2.5696338749839924
2026-01-13 00:00:00+01:00,2.6228401669941377
2026-01-14 00:00:00+01:00,2.485502166993683
2026-01-15 00:00:00+01:00,2.3089049580157734
2026-01-16 00:00:00+01:00,2.4971409589925315
2026-01-17 00:00:00+01:00,2.386106583988294
2026-01-18 00:00:00+01:00,2.151884082995821
2026-01-19 00:00:00+01:00,2.252682541991817
2026-01-20 00:00:00+01:00,2.195996541995555
2026-01-21 00:00:00+01:00,2.1706803329871036
2026-01-22 00:00:00+01:00,1.8348155000130646
2026-01-23 00:00:00+01:00,2.183468917006394
2026-01-24 00:00:00+01:00,2.058274542010622
2026-01-25 00:00:00+01:00,2.770764707995113
2026-01-26 00:00:00+01:00,2.1773284999944735
2026-01-27 00:00:00+01:00,2.546081874985248
2026-01-28 00:00:00+01:00,2.2892180000199005
2026-01-29 00:00:00+01:00,2.133722958009457
2026-01-30 00:00:00+01:00,2.313560457987478
2026-01-31 00:00:00+01:00,2.30239995897864
2026-02-01 00:00:00+01:00,2.863561459002085
2026-02-02 00:00:00+01:00,4.208456499996828
2026-02-03 00:00:00+01:00,2.8900770409964025
2026-02-04 00:00:00+01:00,2.4822134169808123
2026-02-05 00:00:00+01:00,2.524238542013336
2026-02-06 00:00:00+01:00,2.3362244170275517
2026-02-07 00:00:00+01:00,2.221442375011975
2026-02-08 00:00:00+01:00,2.294181208999362
2026-02-09 00:00:00+01:00,2.1656218330026604
2026-02-10 00:00:00+01:00,2.093897167011164
2026-02-11 00:00:00+01:00,2.1240025000006426
2026-02-12 00:00:00+01:00,2.0937170420074835
2026-02-13 00:00:00+01:00,2.1313012079917826
2026-02-14 00:00:00+01:00,2.1219237499753945
2026-02-15 00:00:00+01:00,2.1060644589888398
2026-02-16 00:00:00+01:00,2.08857712498866
2026-02-17 00:00:00+01:00,2.1309620829997584
2026-02-18 00:00:00+01:00,2.210010874987347
2026-02-19 00:00:00+01:00,2.176042667008005
2026-02-20 00:00:00+01:00,2.117313708004076
2026-02-21 00:00:00+01:00,2.1203439999953844
2026-02-22 00:00:00+01:00,2.0595700000121724
2026-02-23 00:00:00+01:00,2.115549957990879
2026-02-24 00:00:00+01:00,2.3992331250046846
2026-02-25 00:00:00+01:00,2.164485249988502
2026-02-26 00:00:00+01:00,2.2245127919886727
2026-02-27 00:00:00+01:00,2.144051750015933
2026-02-28 00:00:00+01:00,2.124703125009546
