,q0.100,q0.250,q0.500,q0.750,q0.900,y_true
2026-02-08 05:00:00+01:00,80.34243126799414,86.11455544817535,92.5561743259941,97.71547635040606,102.79681030844488,95.59
2026-02-08 05:15:00+01:00,82.02847505027219,87.70070588321833,93.35708367949357,98.9387757396465,103.5055080019269,95.41
2026-02-08 05:30:00+01:00,81.04904381227931,87.73513513039326,93.29659827571533,98.94552940665622,103.79141657645201,95.49
2026-02-08 05:45:00+01:00,81.55431932182776,90.19106209402597,96.60244634075028,102.19694985326892,107.1169314386403,96.51
2026-02-08 06:00:00+01:00,79.53964322191902,87.2270423682766,94.68566521357992,101.82262638573773,107.22851317496797,90.28
2026-02-08 06:15:00+01:00,79.86754551377554,89.27856141512864,96.55076068842278,103.37992669926291,111.31985312741192,92.8
2026-02-08 06:30:00+01:00,80.43556234535015,89.1981566701248,97.66886059774886,105.55260125556921,113.51565107375575,96.45
2026-02-08 06:45:00+01:00,80.48339122393915,91.32271000031264,100.42130054811545,109.34845111856829,119.0767184019746,100.47
2026-02-08 07:00:00+01:00,76.55632253996768,88.61633348691619,99.59753240680249,109.72854619844068,119.05999308974233,91.09
2026-02-08 07:15:00+01:00,76.95024933801498,88.8837965647811,100.3132066122307,110.9539105177165,125.36929786536838,94.71
2026-02-08 07:30:00+01:00,85.36252243809763,94.00389274157686,105.61674878248363,117.89381054434034,134.1423497192756,96.3
2026-02-08 07:45:00+01:00,89.17659750391361,100.68065737758144,113.58645884180714,132.28235848623504,152.2083751380636,101.12
2026-02-08 08:00:00+01:00,76.87712285561493,91.28611854629372,105.136417053147,122.33363424552059,141.24052116177538,96.05
2026-02-08 08:15:00+01:00,86.45338057395324,97.0460637230023,108.09267256825581,124.92622138472073,145.75996249059025,101.24
2026-02-08 08:30:00+01:00,91.56570738810109,102.42115913108321,112.28240434823888,124.43590607972712,143.67997456574648,101.57
2026-02-08 08:45:00+01:00,94.6448265569197,106.1886867902438,117.36736547274747,129.51397396268274,146.3037276854151,102.53
2026-02-08 09:00:00+01:00,99.7429352575021,109.03212833575796,120.30764277819641,136.50088691103568,154.94122852572673,101.92
2026-02-08 09:15:00+01:00,95.08732979147186,104.79485417426105,116.21321792259904,128.74816644599053,144.0467165120164,102.84
2026-02-08 09:30:00+01:00,96.28580195653717,106.40326696266729,117.74123714332599,129.11146130890293,140.2628407255001,102.36
2026-02-08 09:45:00+01:00,92.12794204713454,100.71845429320571,112.01730572558083,123.33973050202158,134.1400428604507,100.83
2026-02-08 10:00:00+01:00,96.42699507870732,107.31394109258042,120.23759267295127,134.89515083719974,147.8165518560984,104.37
2026-02-08 10:15:00+01:00,93.79600848639959,102.78411965299875,113.13811009073957,124.12854802694734,135.66222920207963,103.81
2026-02-08 10:30:00+01:00,90.2807440085951,99.68895404444733,110.91293525207908,122.36847942779919,133.25073165715798,101.62
2026-02-08 10:45:00+01:00,89.65791342201243,98.95261931821585,110.841088818545,122.87545157162458,133.46214520134797,100.78
2026-02-08 11:00:00+01:00,94.55242539474976,103.23347169771229,114.87258568408278,128.14737488181953,140.20398261087468,102.14
2026-02-08 11:15:00+01:00,93.21438009585832,102.14855000064901,114.6170427876909,128.69046009821227,140.24840972692763,100.85
2026-02-08 11:30:00+01:00,90.2243013585826,100.13690736347326,112.60036076729295,127.51979445242597,140.2219019410578,98.64
2026-02-08 11:45:00+01:00,86.66608482478928,95.91582194484431,109.12197208760887,123.00972425607168,134.54843452680785,96.77
2026-02-08 12:00:00+01:00,91.66642512738112,100.70471535618105,113.13071796667859,126.77983154740716,139.29083929490503,97.86
2026-02-08 12:15:00+01:00,88.32776573165762,97.5063129327603,109.26272746330314,121.33439671725635,132.42496824742196,96.77
2026-02-08 12:30:00+01:00,85.08764741881753,94.82156952993013,107.67100301762714,122.21630638112208,134.4971421393755,96.97
2026-02-08 12:45:00+01:00,83.61955393595234,92.24304165699814,103.83841116528635,116.9517978488059,129.15055589333613,94.69
2026-02-08 13:00:00+01:00,82.60363848436086,91.9238463360513,104.7323103090934,118.80828791084866,130.0614632035676,95.1
2026-02-08 13:15:00+01:00,82.54477059676722,91.32020604959796,102.59714813938682,116.52735853876965,128.88037093062155,94.01
2026-02-08 13:30:00+01:00,83.90217354619101,91.90225741943661,101.99012780198218,114.32565575908538,128.2244527640961,96.26
2026-02-08 13:45:00+01:00,83.39225048510596,91.81289947134917,101.97218932282544,115.19891212180815,128.1567205773717,96.43
2026-02-08 14:00:00+01:00,84.41066290373925,93.36956325268136,103.00812227577867,114.463182788902,125.0716638170074,94.09
2026-02-08 14:15:00+01:00,87.66129594184494,94.4559755327614,103.41440684441683,114.84011650530849,124.92644199090734,96.62
2026-02-08 14:30:00+01:00,88.19441856066217,96.92363225063303,107.3774951611079,119.11815962257405,130.2303222218434,97.71
2026-02-08 14:45:00+01:00,92.92784395034121,100.97988259257494,111.35134846243972,124.6644789157539,138.65970923333688,100.46
2026-02-08 15:00:00+01:00,86.45094193460909,94.22919685572415,103.51549838168549,113.9943294006346,126.27482512766284,98.03
2026-02-08 15:15:00+01:00,92.64786089844516,101.2697938508908,109.53371073140728,118.87210943759689,129.93985062557823,100.52
2026-02-08 15:30:00+01:00,97.06961675378282,106.52267311275568,116.61976540535471,127.23711345923039,143.16480135120202,104.32
2026-02-08 15:45:00+01:00,94.85305831868749,105.76782896493722,118.47292499389437,131.62179566042786,145.56353396698404,110.42
2026-02-08 16:00:00+01:00,91.15720369722393,99.65838185503134,108.81713286170361,120.95472266022543,139.05243317542244,100.84
2026-02-08 16:15:00+01:00,97.06710556984203,106.3232049793813,116.74728431049309,127.56232622002935,148.23823667730272,107.64
2026-02-08 16:30:00+01:00,100.30063417270912,110.62188494511027,122.67865023091181,134.9312317739276,158.44855747771047,115.03
2026-02-08 16:45:00+01:00,100.78593416941632,111.03447668648953,125.14919753184404,144.20284246270126,172.38726979684583,123.63
2026-02-08 17:00:00+01:00,98.3891866852017,110.17065986185247,123.25749784552087,135.67247895106414,153.98113653083766,119.54
2026-02-08 17:15:00+01:00,100.31663461388051,113.96846693256686,129.9203660032379,148.0521153717902,171.1772779626558,125.98
2026-02-08 17:30:00+01:00,103.08915744994773,115.9721178356612,135.6884375466117,154.549184158873,182.26159261798074,131.0
2026-02-08 17:45:00+01:00,104.51736420332995,117.25860772154095,134.419070608156,153.91445007435053,182.60972841097356,134.01
2026-02-08 18:00:00+01:00,107.01910815341054,119.35745353309076,134.73686938891822,150.19943531701432,170.27125614559887,129.79
2026-02-08 18:15:00+01:00,104.35753304801767,115.91706670321047,132.05161654145996,148.5794429015018,167.07166190259562,132.89
2026-02-08 18:30:00+01:00,102.68430118871268,114.94985302451946,131.95508935213653,148.32776959842766,165.10471485307846,132.55
2026-02-08 18:45:00+01:00,100.50906221412313,112.09455679644253,127.56247603933875,144.03204556755637,159.17219029622575,129.84
2026-02-08 19:00:00+01:00,103.67878698092817,115.45769977429305,133.048539798563,150.0538142330389,165.83108091502896,132.96
2026-02-08 19:15:00+01:00,99.6376381838973,111.54414617722551,128.92325294158164,144.7185764294796,161.0012340522987,129.56
2026-02-08 19:30:00+01:00,97.7408345237549,108.49815460041523,121.76189309977796,135.5361470114366,146.7182794188144,125.09
2026-02-08 19:45:00+01:00,93.47092704569666,103.78651484794545,117.22995280249752,129.06251271621738,139.21384635169954,120.02
2026-02-08 20:00:00+01:00,100.37418542125096,110.26908625804191,124.74384749934353,139.1396023485908,149.22533099150485,122.86
2026-02-08 20:15:00+01:00,93.68322479998207,103.4515180384414,116.86066918162476,129.08289074310295,137.15433917975804,114.26
2026-02-08 20:30:00+01:00,91.57613727880968,100.47086876996443,112.63973056173796,122.54635509597625,130.75034972844387,109.93
2026-02-08 20:45:00+01:00,91.33144412003551,98.62398732607654,109.1196705432196,116.86217650584594,122.97722781097193,106.08
2026-02-08 21:00:00+01:00,95.8754866410299,103.89255311798564,115.90101536718345,124.63856618004985,131.47007055241875,110.84
2026-02-08 21:15:00+01:00,93.6100452022293,99.88103886773933,110.27292717003814,118.71612455263616,125.03969511368925,109.25
2026-02-08 21:30:00+01:00,93.15363414256942,98.84129708819142,107.18898865399261,114.59682574985362,121.35921820194125,106.93
2026-02-08 21:45:00+01:00,92.68380779010558,97.12118705116,103.59097712848357,109.71847361970103,114.46345724255369,103.49
2026-02-08 22:00:00+01:00,98.65073796186863,105.94516233458475,115.6694024750394,123.27622871716437,128.81591694637328,108.08
