forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,364,True,False,130.2551759999999
2025-10-02 00:00:00+02:00,364,True,False,128.60380437499998
2025-10-03 00:00:00+02:00,364,True,False,132.52275250000002
2025-10-04 00:00:00+02:00,364,True,False,136.11688054200022
2025-10-05 00:00:00+02:00,364,True,False,134.25197854199996
2025-10-06 00:00:00+02:00,364,True,False,130.53215845800014
2025-10-07 00:00:00+02:00,364,True,False,133.58477370800028
2025-10-08 00:00:00+02:00,364,True,False,132.29719716599993
2025-10-09 00:00:00+02:00,364,True,False,133.7420387090001
2025-10-10 00:00:00+02:00,364,True,False,133.90141600000015
2025-10-11 00:00:00+02:00,364,True,False,132.37404112500008
2025-10-12 00:00:00+02:00,364,True,False,133.21335954200003
2025-10-13 00:00:00+02:00,364,True,False,133.45960954099974
2025-10-14 00:00:00+02:00,364,True,False,139.13889608399995
2025-10-15 00:00:00+02:00,364,True,False,150.04711933299996
2025-10-16 00:00:00+02:00,364,True,False,153.677350208
2025-10-17 00:00:00+02:00,364,True,False,148.86034437499984
2025-10-18 00:00:00+02:00,364,True,False,141.87100429099974
2025-10-19 00:00:00+02:00,364,True,False,139.72992183400038
2025-10-20 00:00:00+02:00,364,True,False,151.47861437499978
2025-10-21 00:00:00+02:00,364,True,False,144.17070049999984
2025-10-22 00:00:00+02:00,364,True,False,146.749206083
2025-10-23 00:00:00+02:00,364,True,False,153.73569041599967
2025-10-24 00:00:00+02:00,364,True,False,146.99421574999997
2025-10-25 00:00:00+02:00,364,True,False,166.51083695799935
2025-10-26 00:00:00+02:00,364,True,False,170.96025070799988
2025-10-27 00:00:00+01:00,364,True,False,153.07382691600014
2025-10-28 00:00:00+01:00,364,True,False,155.62833795799997
2025-10-29 00:00:00+01:00,364,True,False,155.05371995800033
2025-10-30 00:00:00+01:00,364,True,False,142.13207579199934
2025-10-31 00:00:00+01:00,364,True,False,142.53399450000052
2025-11-01 00:00:00+01:00,364,True,False,141.58934108299945
2025-11-02 00:00:00+01:00,364,True,False,169.80932545799988
2025-11-03 00:00:00+01:00,364,True,False,152.68814129200018
2025-11-04 00:00:00+01:00,364,True,False,173.12648241700026
2025-11-05 00:00:00+01:00,364,True,False,206.23811116700017
2025-11-06 00:00:00+01:00,364,True,False,184.00808033399971
2025-11-07 00:00:00+01:00,364,True,False,147.38151495799957
2025-11-08 00:00:00+01:00,364,True,False,150.21149525000055
