,y_pred,y_true
2025-10-01 00:00:00+02:00,96.36201057698956,102.6
2025-10-01 00:15:00+02:00,96.36201057698956,92.24
2025-10-01 00:30:00+02:00,96.36201057698956,86.03
2025-10-01 00:45:00+02:00,96.36201057698956,85.39
2025-10-01 01:00:00+02:00,93.07301713971901,89.99
2025-10-01 01:15:00+02:00,93.07301713971901,86.03
2025-10-01 01:30:00+02:00,93.07301713971901,85.03
2025-10-01 01:45:00+02:00,93.07301713971901,84.09
2025-10-01 02:00:00+02:00,91.73058709335984,85.41
2025-10-01 02:15:00+02:00,91.63085316051321,85.0
2025-10-01 02:30:00+02:00,91.6243720371934,84.54
2025-10-01 02:45:00+02:00,91.53199787031375,84.54
2025-10-01 03:00:00+02:00,91.79988496216517,87.39
2025-10-01 03:15:00+02:00,91.79988496216517,87.36
2025-10-01 03:30:00+02:00,91.79988496216517,88.56
2025-10-01 03:45:00+02:00,91.79988496216517,89.99
2025-10-01 04:00:00+02:00,94.84917053863356,86.31
2025-10-01 04:15:00+02:00,94.84917053863356,89.06
2025-10-01 04:30:00+02:00,94.84917053863356,86.42
2025-10-01 04:45:00+02:00,94.84917053863356,88.83
2025-10-01 05:00:00+02:00,106.52668435600042,84.26
2025-10-01 05:15:00+02:00,106.52668435600042,90.76
2025-10-01 05:30:00+02:00,106.52668435600042,97.55
2025-10-01 05:45:00+02:00,106.52668435600042,108.74
2025-10-01 06:00:00+02:00,143.1089396268785,97.03
2025-10-01 06:15:00+02:00,143.1089396268785,117.49
2025-10-01 06:30:00+02:00,143.1089396268785,133.23
2025-10-01 06:45:00+02:00,143.1089396268785,152.09
2025-10-01 07:00:00+02:00,224.76745509475086,160.95
2025-10-01 07:15:00+02:00,224.76745509475086,181.48
2025-10-01 07:30:00+02:00,224.76745509475086,180.23
2025-10-01 07:45:00+02:00,224.76745509475086,170.54
2025-10-01 08:00:00+02:00,186.8850713723421,200.25
2025-10-01 08:15:00+02:00,186.8850713723421,143.35
2025-10-01 08:30:00+02:00,186.8850713723421,117.5
2025-10-01 08:45:00+02:00,186.8850713723421,95.25
2025-10-01 09:00:00+02:00,132.7679477396469,139.48
2025-10-01 09:15:00+02:00,132.7679477396469,105.01
2025-10-01 09:30:00+02:00,132.7679477396469,93.66
2025-10-01 09:45:00+02:00,132.7679477396469,82.85
2025-10-01 10:00:00+02:00,112.7020122828152,103.22
2025-10-01 10:15:00+02:00,112.7020122828152,93.06
2025-10-01 10:30:00+02:00,112.7020122828152,81.21
2025-10-01 10:45:00+02:00,112.7020122828152,66.65
2025-10-01 11:00:00+02:00,100.91283289274588,83.5
2025-10-01 11:15:00+02:00,100.91283289274588,72.08
2025-10-01 11:30:00+02:00,100.91283289274588,65.32
2025-10-01 11:45:00+02:00,100.91283289274588,61.37
2025-10-01 12:00:00+02:00,76.2580348259174,68.21
2025-10-01 12:15:00+02:00,76.2580348259174,65.22
2025-10-01 12:30:00+02:00,76.2580348259174,65.45
2025-10-01 12:45:00+02:00,76.2580348259174,65.22
2025-10-01 13:00:00+02:00,67.01404213176181,65.6
2025-10-01 13:15:00+02:00,67.01404213176181,67.72
2025-10-01 13:30:00+02:00,67.01404213176181,69.44
2025-10-01 13:45:00+02:00,67.01404213176181,70.84
2025-10-01 14:00:00+02:00,87.66049448713686,64.49
2025-10-01 14:15:00+02:00,87.66049448713686,70.25
2025-10-01 14:30:00+02:00,87.66049448713686,74.63
2025-10-01 14:45:00+02:00,87.66049448713686,81.14
2025-10-01 15:00:00+02:00,101.17455675382033,65.3
2025-10-01 15:15:00+02:00,101.17455675382033,74.63
2025-10-01 15:30:00+02:00,101.17455675382033,88.02
2025-10-01 15:45:00+02:00,101.17455675382033,98.94
2025-10-01 16:00:00+02:00,111.25542979087876,62.15
2025-10-01 16:15:00+02:00,111.25542979087876,89.53
2025-10-01 16:30:00+02:00,111.25542979087876,103.08
2025-10-01 16:45:00+02:00,111.25542979087876,116.72
2025-10-01 17:00:00+02:00,150.43936245486165,85.49
2025-10-01 17:15:00+02:00,150.43936245486165,115.87
2025-10-01 17:30:00+02:00,150.43936245486165,144.98
2025-10-01 17:45:00+02:00,150.43936245486165,195.26
2025-10-01 18:00:00+02:00,318.2684378473113,146.95
2025-10-01 18:15:00+02:00,318.2684378473113,200.0
2025-10-01 18:30:00+02:00,318.2684378473113,285.0
2025-10-01 18:45:00+02:00,318.2684378473113,381.0
2025-10-01 19:00:00+02:00,504.5618602405814,408.5
2025-10-01 19:15:00+02:00,504.5618602405814,376.39
2025-10-01 19:30:00+02:00,504.5618602405814,321.94
2025-10-01 19:45:00+02:00,504.5618602405814,253.14
2025-10-01 20:00:00+02:00,183.7608253780057,218.02
2025-10-01 20:15:00+02:00,183.7608253780057,155.25
2025-10-01 20:30:00+02:00,183.7608253780057,126.82
2025-10-01 20:45:00+02:00,183.7608253780057,108.0
2025-10-01 21:00:00+02:00,128.56448606238112,130.68
2025-10-01 21:15:00+02:00,128.56448606238112,121.4
2025-10-01 21:30:00+02:00,128.56448606238112,102.98
2025-10-01 21:45:00+02:00,128.56448606238112,97.08
2025-10-01 22:00:00+02:00,110.36555599647846,108.84
2025-10-01 22:15:00+02:00,110.36555599647846,101.51
2025-10-01 22:30:00+02:00,110.36555599647846,95.36
2025-10-01 22:45:00+02:00,110.36555599647846,88.33
2025-10-01 23:00:00+02:00,98.8519018275595,94.57
2025-10-01 23:15:00+02:00,98.8519018275595,91.55
2025-10-01 23:30:00+02:00,98.8519018275595,91.11
2025-10-01 23:45:00+02:00,98.8519018275595,85.36
2025-10-02 00:00:00+02:00,92.25338717848706,99.58
2025-10-02 00:15:00+02:00,91.52241140503224,91.1
2025-10-02 00:30:00+02:00,91.11282819332936,86.09
2025-10-02 00:45:00+02:00,91.08710123390462,86.45
2025-10-02 01:00:00+02:00,88.52086721961945,94.45
2025-10-02 01:15:00+02:00,88.44204562178854,90.42
2025-10-02 01:30:00+02:00,88.42609337401483,84.59
2025-10-02 01:45:00+02:00,88.40802538311266,82.54
2025-10-02 02:00:00+02:00,87.45799463519356,86.46
2025-10-02 02:15:00+02:00,87.43948600028324,84.8
2025-10-02 02:30:00+02:00,87.41931354433396,86.21
2025-10-02 02:45:00+02:00,87.4163918821598,88.63
2025-10-02 03:00:00+02:00,86.67409643147866,89.67
2025-10-02 03:15:00+02:00,86.67277310303118,88.64
2025-10-02 03:30:00+02:00,86.66526668900684,88.64
2025-10-02 03:45:00+02:00,86.70937566881949,87.29
2025-10-02 04:00:00+02:00,88.0499015243099,88.08
2025-10-02 04:15:00+02:00,88.09302757430761,90.58
2025-10-02 04:30:00+02:00,88.05124272799415,92.13
2025-10-02 04:45:00+02:00,88.08889088972867,92.44
2025-10-02 05:00:00+02:00,96.08250095571067,85.42
2025-10-02 05:15:00+02:00,96.32907254150794,89.83
2025-10-02 05:30:00+02:00,96.60929173781601,96.57
2025-10-02 05:45:00+02:00,96.99087134978511,112.07
2025-10-02 06:00:00+02:00,124.08618878078708,94.15
2025-10-02 06:15:00+02:00,125.26211037231685,117.78
2025-10-02 06:30:00+02:00,125.9593039161505,134.03
2025-10-02 06:45:00+02:00,126.52131283587903,168.92
2025-10-02 07:00:00+02:00,171.07165825348676,173.9
2025-10-02 07:15:00+02:00,172.2902101983159,198.6
2025-10-02 07:30:00+02:00,172.17666338354377,187.76
2025-10-02 07:45:00+02:00,171.31860102747345,164.09
2025-10-02 08:00:00+02:00,147.95387864524136,188.89
2025-10-02 08:15:00+02:00,144.7739825554692,151.89
2025-10-02 08:30:00+02:00,142.04398893012026,115.3
2025-10-02 08:45:00+02:00,139.55399074278048,90.63
2025-10-02 09:00:00+02:00,110.48394438170456,123.28
2025-10-02 09:15:00+02:00,107.31495967727903,112.8
2025-10-02 09:30:00+02:00,105.7923823657988,92.01
2025-10-02 09:45:00+02:00,104.24871334530589,73.93
2025-10-02 10:00:00+02:00,90.69534256310068,101.95
2025-10-02 10:15:00+02:00,90.5306460072218,99.97
2025-10-02 10:30:00+02:00,90.3882596249309,86.08
2025-10-02 10:45:00+02:00,89.19777403082081,77.92
2025-10-02 11:00:00+02:00,75.15111267950546,91.75
2025-10-02 11:15:00+02:00,74.62146588840587,83.31
2025-10-02 11:30:00+02:00,74.5265371733145,72.08
2025-10-02 11:45:00+02:00,74.3469562779414,66.0
2025-10-02 12:00:00+02:00,61.938580710215014,70.25
2025-10-02 12:15:00+02:00,61.902530908163804,64.35
2025-10-02 12:30:00+02:00,61.90581317172198,64.44
2025-10-02 12:45:00+02:00,61.902530908163804,64.04
2025-10-02 13:00:00+02:00,57.32525227694985,57.95
2025-10-02 13:15:00+02:00,57.35169991521998,60.4
2025-10-02 13:30:00+02:00,57.28162104901921,61.27
2025-10-02 13:45:00+02:00,57.491965777021534,62.38
2025-10-02 14:00:00+02:00,61.491512493866466,61.7
2025-10-02 14:15:00+02:00,61.522369004069255,66.34
2025-10-02 14:30:00+02:00,61.4972843751127,74.63
2025-10-02 14:45:00+02:00,61.525578149186686,82.49
2025-10-02 15:00:00+02:00,73.65523124333659,62.12
2025-10-02 15:15:00+02:00,73.83359657746651,74.85
2025-10-02 15:30:00+02:00,74.35031285556192,86.81
2025-10-02 15:45:00+02:00,74.48921439388273,98.87
2025-10-02 16:00:00+02:00,83.91196074665658,71.94
2025-10-02 16:15:00+02:00,85.00381657318441,83.5
2025-10-02 16:30:00+02:00,86.23267315249382,98.44
2025-10-02 16:45:00+02:00,86.165744456879,111.9
2025-10-02 17:00:00+02:00,109.98535857605167,72.46
2025-10-02 17:15:00+02:00,108.18848162749995,89.52
2025-10-02 17:30:00+02:00,109.96796684110998,117.3
2025-10-02 17:45:00+02:00,113.7404677848251,174.0
2025-10-02 18:00:00+02:00,165.26655381180808,118.32
2025-10-02 18:15:00+02:00,167.95654086883093,142.55
2025-10-02 18:30:00+02:00,170.18847184899005,178.63
2025-10-02 18:45:00+02:00,171.83945683259265,232.2
2025-10-02 19:00:00+02:00,179.28675808385125,219.39
2025-10-02 19:15:00+02:00,178.93789836172837,202.03
2025-10-02 19:30:00+02:00,178.28623893123833,162.92
2025-10-02 19:45:00+02:00,177.1867010627972,123.01
2025-10-02 20:00:00+02:00,124.14318941425724,136.09
2025-10-02 20:15:00+02:00,123.9574104928886,110.35
2025-10-02 20:30:00+02:00,123.74562961592675,98.43
2025-10-02 20:45:00+02:00,121.85709798315158,94.81
2025-10-02 21:00:00+02:00,93.96230184041819,98.47
2025-10-02 21:15:00+02:00,93.27293526219715,93.22
2025-10-02 21:30:00+02:00,92.3089262988088,84.09
2025-10-02 21:45:00+02:00,91.78792245159565,87.64
2025-10-02 22:00:00+02:00,83.95296190970839,105.25
2025-10-02 22:15:00+02:00,82.7480911137105,102.96
2025-10-02 22:30:00+02:00,82.31431001205371,95.43
2025-10-02 22:45:00+02:00,81.7805110808253,82.99
2025-10-02 23:00:00+02:00,71.65417896494844,105.11
2025-10-02 23:15:00+02:00,71.26668384631292,93.39
