forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,56,True,False,82.53328754199993
2025-10-02 00:00:00+02:00,56,True,False,81.78209629100002
2025-10-03 00:00:00+02:00,56,True,False,154.0971977920001
2025-10-04 00:00:00+02:00,56,True,False,103.94868720900013
2025-10-05 00:00:00+02:00,56,True,False,125.98003254199989
2025-10-06 00:00:00+02:00,56,True,False,116.35013304200015
2025-10-07 00:00:00+02:00,56,True,False,110.14458137500014
2025-10-08 00:00:00+02:00,56,True,False,88.30948762499997
2025-10-09 00:00:00+02:00,56,True,False,87.60192500000016
2025-10-10 00:00:00+02:00,56,True,False,108.01778687499996
2025-10-11 00:00:00+02:00,56,True,False,101.57240954100007
2025-10-12 00:00:00+02:00,56,True,False,102.52837183300016
2025-10-13 00:00:00+02:00,56,True,False,108.59431983299964
2025-10-14 00:00:00+02:00,56,True,False,106.34570912500021
2025-10-15 00:00:00+02:00,56,True,False,109.38063287499972
2025-10-16 00:00:00+02:00,56,True,False,94.23565037499975
2025-10-17 00:00:00+02:00,56,True,False,88.9690617919996
2025-10-18 00:00:00+02:00,56,True,False,90.77733316600006
2025-10-19 00:00:00+02:00,56,True,False,97.89078449999988
2025-10-20 00:00:00+02:00,56,True,False,97.13684775000002
2025-10-21 00:00:00+02:00,56,True,False,89.99512458300023
2025-10-22 00:00:00+02:00,56,True,False,88.49441604100002
2025-10-23 00:00:00+02:00,56,True,False,91.23636412499991
2025-10-24 00:00:00+02:00,56,True,False,92.65394304100028
2025-10-25 00:00:00+02:00,56,True,False,91.74652795800012
2025-10-26 00:00:00+02:00,56,True,False,86.57590612500007
2025-10-27 00:00:00+01:00,56,True,False,91.62027566699999
2025-10-28 00:00:00+01:00,56,True,False,94.54416433400002
2025-10-29 00:00:00+01:00,56,True,False,94.3563827500002
2025-10-30 00:00:00+01:00,56,True,False,96.12445229200011
2025-10-31 00:00:00+01:00,56,True,False,94.43016279199992
2025-11-01 00:00:00+01:00,56,True,False,95.91444812499958
2025-11-02 00:00:00+01:00,56,True,False,95.94721329200001
