period,mae,rmse,bias,n_obs,n_inf_nan
full,9.406581357868134,15.723934934829202,-0.948001091573514,14496,0
oct_2025,13.052100641192107,21.448674509391704,-0.9040921746092832,2976,0
nov_2025,10.702004621717467,18.270094286344218,-0.3736209329754816,2880,0
dec_2025,7.728252681436341,10.432077144855866,0.457408049266729,2976,0
jan_2026,9.04829198118462,15.329846960516313,-3.9445093531204085,2976,0
feb_2026,6.237344356012825,9.257141607048972,0.14955217835770387,2688,0
