forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,364,True,False,1103.968306249997
2025-10-02 00:00:00+02:00,364,True,False,1097.9600696249981
2025-10-03 00:00:00+02:00,364,True,False,1127.4116340409964
2025-10-04 00:00:00+02:00,364,True,False,1181.0759770410077
2025-10-05 00:00:00+02:00,364,True,False,1168.4477317500277
2025-10-06 00:00:00+02:00,364,True,False,1207.4055782079813
2025-10-07 00:00:00+02:00,364,True,False,1160.8769855829887
2025-10-08 00:00:00+02:00,364,True,False,1110.8314630829846
2025-10-09 00:00:00+02:00,364,True,False,1133.6445948750188
2025-10-10 00:00:00+02:00,364,True,False,1232.9983038330101
2025-10-11 00:00:00+02:00,364,True,False,1121.5127664580068
2025-10-12 00:00:00+02:00,364,True,False,1160.6760951250035
2025-10-13 00:00:00+02:00,364,True,False,1285.7115753750259
2025-10-14 00:00:00+02:00,364,True,False,1153.752027334005
2025-10-15 00:00:00+02:00,364,True,False,1146.4873170409992
2025-10-16 00:00:00+02:00,364,True,False,1177.182011583005
2025-10-17 00:00:00+02:00,364,True,False,1149.0022743329755
2025-10-18 00:00:00+02:00,364,True,False,1158.1647604159953
2025-10-19 00:00:00+02:00,364,True,False,1171.882526083995
2025-10-20 00:00:00+02:00,364,True,False,1191.5626690830104
2025-10-21 00:00:00+02:00,364,True,False,1118.4271969169786
2025-10-22 00:00:00+02:00,364,True,False,1133.7892937499855
2025-10-23 00:00:00+02:00,364,True,False,1113.3877092910116
2025-10-24 00:00:00+02:00,364,True,False,1202.087427874998
2025-10-25 00:00:00+02:00,364,True,False,1178.7935227500275
2025-10-26 00:00:00+02:00,364,True,False,1167.5026379580086
2025-10-27 00:00:00+01:00,364,True,False,1165.971244958986
2025-10-28 00:00:00+01:00,364,True,False,1161.1889551669883
2025-10-29 00:00:00+01:00,364,True,False,1110.5274793329882
2025-10-30 00:00:00+01:00,364,True,False,1109.0984897079761
2025-10-31 00:00:00+01:00,364,True,False,1093.450920415984
2025-11-01 00:00:00+01:00,364,True,False,1194.3138872499985
2025-11-02 00:00:00+01:00,364,True,False,1179.304754834011
2025-11-03 00:00:00+01:00,364,True,False,1127.2660258329997
2025-11-04 00:00:00+01:00,364,True,False,1099.62561358299
2025-11-05 00:00:00+01:00,364,True,False,1160.0622323749994
2025-11-06 00:00:00+01:00,364,True,False,1131.5477809160075
2025-11-07 00:00:00+01:00,364,True,False,1098.0836749169976
2025-11-08 00:00:00+01:00,364,True,False,1173.8743799999938
2025-11-09 00:00:00+01:00,364,True,False,1149.2224888339988
2025-11-10 00:00:00+01:00,364,True,False,1168.0928622920183
