Target Day,MAE (median),Coverage 0.25-0.75,Coverage 0.1-0.9,APS,Winkler 0.25-0.75,Winkler 0.1-0.9
2025-12-01,8.781006894551025,0.59375,0.9270833333333334,3.014030338473625,27.033003718267366,37.50953856363978
2025-12-02,9.429610164779826,0.6354166666666666,0.90625,3.3105750817283273,30.20614526736678,40.68951792299532
2025-12-03,12.744997502509264,0.5833333333333334,0.8125,4.9560166202270235,46.03082849867502,56.8152174638953
2025-12-04,10.662758477854037,0.6354166666666666,0.8958333333333334,3.8782234165985505,35.10641912865635,44.72496045325159
2025-12-05,14.107045247851095,0.5833333333333334,0.9375,4.825844789793309,44.43240309498688,50.859066587261985
2025-12-06,4.955653985545151,0.78125,0.9895833333333334,2.0548204106426273,18.202820288889466,32.05785688327966
2025-12-07,8.272413895145725,0.5416666666666666,0.9375,2.8461618196171257,25.466803920039954,34.894035246260266
2025-12-08,11.434406010037383,0.3958333333333333,0.6875,4.125050859133153,37.705736684244265,39.13259418450698
2025-12-09,7.127210201487952,0.6145833333333334,0.9791666666666666,2.566300135301235,22.944679599641688,34.80379229620385
2025-12-10,6.913488254885874,0.6458333333333334,0.90625,2.602280031042132,23.192214049179956,35.77051282957471
2025-12-11,5.430996603160551,0.7083333333333334,0.9375,2.3533785640741884,21.653467469951835,35.6928245978959
2025-12-12,5.936934786524611,0.7291666666666666,0.9895833333333334,2.4616990037573387,21.788511118362663,38.820866558543585
2025-12-13,5.427792382543021,0.7604166666666666,0.9895833333333334,2.1981788686042805,19.551955414168674,33.74840046504006
2025-12-14,7.440860742944234,0.5416666666666666,0.8645833333333334,2.645576584039815,23.78966434350923,32.0720606122635
2025-12-15,7.963081352271469,0.59375,0.9270833333333334,2.6899774203688613,24.001441260364857,33.957065654172595
2025-12-16,7.040568062147275,0.6979166666666666,0.9791666666666666,2.4896660470511796,21.732535047000397,34.61732349606172
2025-12-17,6.021501700335423,0.7083333333333334,0.96875,2.4174729971844093,21.90208030794769,34.936238757907766
2025-12-18,7.856846061568157,0.6145833333333334,0.8645833333333334,2.86712849065868,26.005897433807235,34.226269656345316
2025-12-19,6.64631424662229,0.6770833333333334,0.9375,2.5182268694585512,22.475103999894184,35.19072817012473
2025-12-20,6.138398473053023,0.6875,0.9583333333333334,2.2982229892339885,20.50693959389775,32.20713643090303
2025-12-21,6.1028058273631585,0.5833333333333334,0.9479166666666666,2.282119711438377,20.763999393786946,30.337158887528272
2025-12-22,7.207012035088273,0.5416666666666666,0.8020833333333334,2.579571129142755,23.309317208398735,31.6502453211059
2025-12-23,5.535619551441177,0.6979166666666666,0.96875,2.07608046746602,18.61040232417297,28.815612184453112
2025-12-24,11.60301342660838,0.2604166666666667,0.5520833333333334,4.16919873553784,37.82185315353671,33.76244320418562
2025-12-25,10.931799054981019,0.3645833333333333,0.71875,4.095579176246622,36.39579860975933,33.79012511188623
2025-12-26,10.901877109641864,0.28125,0.59375,3.569508082764768,33.684345485518996,29.57869344861068
2025-12-27,7.549905943236991,0.4895833333333333,0.7916666666666666,2.6194222331422714,23.246857015460908,28.83481212948783
2025-12-28,6.808730583596478,0.5833333333333334,0.8854166666666666,2.4690061936669268,21.94728421788042,29.224575157789797
2025-12-29,14.221823904196933,0.22916666666666666,0.5833333333333334,5.149076471665491,46.250922653730235,39.54681201453045
2025-12-30,3.682054503847612,0.8645833333333334,1.0,1.725465359983217,15.45555496370585,29.224108070658176
2025-12-31,3.7387732068592663,0.875,0.9791666666666666,1.6502082925784625,14.592801779693184,26.528594734130763
2026-01-01,11.596416146147453,0.3020833333333333,0.4270833333333333,4.612577143866917,40.6603598401871,35.075873243803265
2026-01-02,6.557848866759436,0.59375,0.8333333333333334,2.5270577241268604,23.203165202829013,31.106564650123545
2026-01-03,5.844560131410467,0.65625,0.9375,2.2022564318864055,20.389725482864442,29.422604328254376
2026-01-04,5.43622309056564,0.6458333333333334,0.9479166666666666,2.041207904043149,18.222004686596403,28.42418988993187
2026-01-05,12.45534661499447,0.3645833333333333,0.7291666666666666,4.129665361927947,37.293292177626256,39.042367598764905
2026-01-06,8.22113134963994,0.53125,0.8125,3.0774405708085006,28.46965484940416,34.93803196518895
2026-01-07,6.180748621560944,0.6875,0.9791666666666666,2.1628921368055676,18.79073821821762,29.93449935847913
2026-01-08,29.64021127479916,0.3229166666666667,0.5416666666666666,11.762023816072958,104.05017773907689,74.22923047209453
2026-01-09,5.3091743212309135,0.71875,0.9583333333333334,1.9852812566847242,17.094294368808907,28.929275767786493
2026-01-10,6.384350023224215,0.5625,0.9270833333333334,2.3343360849754764,20.12238115860581,31.97718703617123
2026-01-11,6.894744609669576,0.5729166666666666,0.9375,2.296012512988008,20.09070968815078,29.58742074213122
2026-01-12,7.91776122885917,0.6041666666666666,0.875,2.852957294601242,26.832113811649062,32.790389133774624
2026-01-13,9.07491323836117,0.6354166666666666,0.8958333333333334,2.9756472775018934,26.643271812571374,34.934222368439585
2026-01-14,6.251610805529182,0.7708333333333334,0.96875,2.4655342065793717,21.731054277751202,35.53372080663106
2026-01-15,4.958618643692303,0.7708333333333334,0.96875,2.004303045184245,17.73742276968667,30.288505696164332
2026-01-16,5.364789594014717,0.8020833333333334,0.96875,2.2091581249505032,19.69676935853902,33.45838094290451
2026-01-17,4.22811741546964,0.7395833333333334,0.96875,1.87096335534314,16.861053542924225,29.80059822793946
2026-01-18,6.8918369674477615,0.5416666666666666,0.7395833333333334,2.753139761874535,24.650316412602063,31.67085038293313
2026-01-19,9.426672160962855,0.5520833333333334,0.9166666666666666,3.207887479967711,29.694302971848657,37.29355068389669
2026-01-20,18.884058277165717,0.3229166666666667,0.5520833333333334,6.895723439066525,61.48066118791735,53.93732556626586
2026-01-21,6.552721334580023,0.6770833333333334,0.9166666666666666,2.579907896378804,23.79169449930198,32.409669288926466
2026-01-22,3.6764905624269404,0.8541666666666666,0.9895833333333334,1.711288702546661,15.248222577693094,29.040113322263647
2026-01-23,6.128196981885371,0.6145833333333334,0.9583333333333334,2.2247826010323934,20.131559236640708,28.976240092949155
2026-01-24,4.65831175212715,0.6354166666666666,0.9791666666666666,1.8972983154272058,17.260585812766735,28.345147041555435
2026-01-25,5.75810901246044,0.6041666666666666,0.9166666666666666,2.05216921379605,17.93555654547181,27.182077743538496
2026-01-26,25.34181525793116,0.13541666666666666,0.2708333333333333,9.738646248381587,85.68253757407797,62.65962819877516
2026-01-27,7.153771025754973,0.625,0.90625,2.5074632948054916,22.271945916252246,32.012412543296065
2026-01-28,8.110155836190565,0.5208333333333334,0.8333333333333334,2.8770909900849784,26.749085724241137,32.408611417581284
2026-01-29,5.248524664973206,0.8645833333333334,1.0,2.0846175292474998,18.334801041237746,32.151250534414594
2026-01-30,4.023885910751588,0.8125,0.9479166666666666,1.78113633624132,16.095877084723757,27.525837552389078
2026-01-31,4.355730371352979,0.71875,0.96875,1.745377246167196,15.582284645394187,26.30884579170792
2026-02-01,4.899149059865856,0.6770833333333334,0.84375,1.9665024481352535,18.400937967193098,25.707283277491744
2026-02-02,4.246118689978692,0.7916666666666666,0.8958333333333334,1.8877484818737638,17.437631025162847,26.876434274890897
2026-02-03,4.311083480450802,0.6979166666666666,0.9479166666666666,1.692770755903889,15.260838790579045,24.664037859697515
2026-02-04,4.264682836712786,0.7395833333333334,0.9895833333333334,1.62944114546425,14.052641711950164,24.958669869864867
2026-02-05,4.3387035314189575,0.7916666666666666,0.9791666666666666,1.7054473699329424,15.046424094369081,25.70156019980874
2026-02-06,4.41397322988334,0.7604166666666666,1.0,1.7681589881903215,15.821724337916129,26.783772415309045
2026-02-07,3.8430510976818923,0.7604166666666666,0.96875,1.6330495516211438,15.12987677772128,24.355657280030645
2026-02-08,2.0292978474556533,0.9375,1.0,1.237173428201419,11.470304119970749,23.036421872865805
2026-02-09,7.860111140893346,0.53125,0.8541666666666666,2.7873682938898394,24.85053466541431,30.469193205231004
2026-02-10,4.73542526771987,0.7083333333333334,0.96875,1.7459591760657225,15.111885559328718,25.55041036291581
2026-02-11,3.6889354640647127,0.8333333333333334,0.9895833333333334,1.5512127632669084,13.79727337643194,24.404192321623196
2026-02-12,4.138815527951782,0.8229166666666666,0.9895833333333334,1.5469321225112707,13.193485784510088,23.540914762361922
2026-02-13,3.6889653435389516,0.7916666666666666,0.9895833333333334,1.5258800388151132,13.450406232301773,24.214774236981963
2026-02-14,2.8967903375419453,0.8541666666666666,1.0,1.3377154896204515,11.966748319665925,22.484951994148034
2026-02-15,7.764853128506594,0.46875,0.6770833333333334,2.9447390227497543,26.783116382890984,25.574629060773585
2026-02-16,3.6829299362613206,0.8020833333333334,0.9479166666666666,1.5652246443736264,14.1854343556613,23.427156246819436
2026-02-17,6.664406980268736,0.375,0.8541666666666666,2.1835463246056963,20.16179488982119,23.000464383115695
2026-02-18,6.393075365917887,0.6666666666666666,0.8958333333333334,2.348070619245373,21.128803935028774,25.844907264347118
2026-02-19,3.153645545827814,0.8125,0.9895833333333334,1.327942690727008,11.702170644980036,21.363866743651425
2026-02-20,5.9132813162085425,0.4895833333333333,0.8854166666666666,1.9495479173380386,17.633404728424093,22.090198292571642
2026-02-21,7.506976271607944,0.3125,0.7395833333333334,2.5112436049393754,23.07022691826893,23.2116864031465
2026-02-22,11.449761448394355,0.2708333333333333,0.5208333333333334,4.590102767044772,40.640640709415024,30.94817207891555
2026-02-23,11.792722742068051,0.40625,0.71875,4.737915141665668,40.84630993718961,35.21904694299304
2026-02-24,6.270419542539126,0.6770833333333334,0.8854166666666666,2.4181715783333355,21.91624624840456,26.921097215719467
2026-02-25,6.339567147695104,0.4479166666666667,0.8541666666666666,2.146371869204324,19.47480126259416,22.686630117894975
2026-02-26,7.712445667170086,0.40625,0.7083333333333334,2.6746611880844604,24.293648365713114,23.792258935006355
2026-02-27,6.580347767549327,0.5416666666666666,0.78125,2.4681288104786434,22.202915038988362,24.057337529515536
2026-02-28,9.567631455862331,0.3125,0.71875,3.5648993016126886,31.613076188545076,26.619545222298086
Mean over all days,7.414325705062816,0.6105324074074073,0.870949074074074,2.783509289198679,24.991652329206616,31.921323109484007
