,q0.100,q0.250,q0.500,q0.750,q0.900,y_true
2025-12-01 00:00:00+01:00,83.11100419863658,90.17807463688726,96.90219807432008,102.94871484724725,108.59666581538272,90.91
2025-12-01 00:15:00+01:00,76.02444132244567,81.6238220846678,87.64644309482524,93.35619852710691,98.97455339869751,90.44
2025-12-01 00:30:00+01:00,73.12371716242512,77.48331449836719,82.53255343351782,87.8412923413881,92.88719005313355,86.29
2025-12-01 00:45:00+01:00,69.14185649496588,72.83322321609464,77.65011456619766,83.0721843402176,87.52685353042922,84.34
2025-12-01 01:00:00+01:00,79.17435140719084,84.3286087852545,89.95465105040448,95.31462141999258,100.2929740218622,90.79
2025-12-01 01:15:00+01:00,74.8029428490833,78.86184766409161,83.64507892981577,88.42299740990401,93.94883844709851,85.05
2025-12-01 01:30:00+01:00,70.66462506065845,75.37502159730892,80.31302171650634,85.08377660458873,89.37510600203892,85.46
2025-12-01 01:45:00+01:00,69.47076618733779,73.63737355007196,77.76649238045921,82.28933498469051,86.46407186849943,82.79
2025-12-01 02:00:00+01:00,74.55819696847662,79.21544811689013,84.01954405452345,89.14521465692742,95.57662689982855,85.03
2025-12-01 02:15:00+01:00,70.91315722786284,75.31866868346899,79.98462296971398,84.79757453870954,89.12931095964083,81.35
2025-12-01 02:30:00+01:00,70.11718492700055,74.64516716354278,78.94872410726681,83.38663870754294,87.94753480831726,78.91
2025-12-01 02:45:00+01:00,68.52744935567779,72.9856132632234,77.05607780520742,81.7046180815027,86.05331635370806,80.07
2025-12-01 03:00:00+01:00,70.117392208919,74.96590022946154,79.62333691183564,84.86270824139375,90.53995156588746,86.29
2025-12-01 03:15:00+01:00,68.43874381640313,73.39508290892246,78.37292494614569,83.35865679035895,88.55924212242391,85.02
2025-12-01 03:30:00+01:00,68.84128107908126,73.42522177759605,77.76488996427632,82.20424733620673,87.52026781647305,82.8
2025-12-01 03:45:00+01:00,67.63465791086047,72.89030752642574,77.14851522694325,81.04077930288771,85.2513680490656,86.45
2025-12-01 04:00:00+01:00,66.55103639081362,71.89781367990467,76.18425831922985,80.35729776660182,85.8316861572183,80.08
2025-12-01 04:15:00+01:00,67.19938018216673,73.52563679780579,77.76620470172676,81.71588986285698,85.86920410198492,81.32
2025-12-01 04:30:00+01:00,69.8007482492151,76.35877009833382,80.53942152095651,84.73477049333482,89.31682574445696,76.83
2025-12-01 04:45:00+01:00,71.14584302360879,78.84449141757946,83.78564873228655,88.26011046675681,92.24826982287864,82.8
2025-12-01 05:00:00+01:00,64.4982608189321,70.61675356542648,76.55717617454894,82.46773384922636,87.88815545476044,81.36
2025-12-01 05:15:00+01:00,70.60208212137577,75.7627092408733,80.96116888240371,85.44944362072296,89.5219045216426,79.44
2025-12-01 05:30:00+01:00,76.37238539688668,81.03326030560528,86.53471645208555,91.4059995965101,95.7548622113616,90.9
2025-12-01 05:45:00+01:00,80.67144352844812,86.02239208543989,92.56227576191984,99.5927417989705,105.46905320654513,103.28
2025-12-01 06:00:00+01:00,58.10414650571754,69.40730336889834,79.05561560444994,86.65041289209505,93.29997762849459,77.9
