,y_pred,y_true
2025-10-01 00:00:00+02:00,92.08475971510096,102.6
2025-10-01 00:15:00+02:00,90.5196401887925,92.24
2025-10-01 00:30:00+02:00,90.5196401887925,86.03
2025-10-01 00:45:00+02:00,90.5196401887925,85.39
2025-10-01 01:00:00+02:00,88.10535328295161,89.99
2025-10-01 01:15:00+02:00,88.10535328295161,86.03
2025-10-01 01:30:00+02:00,88.10535328295161,85.03
2025-10-01 01:45:00+02:00,88.10535328295161,84.09
2025-10-01 02:00:00+02:00,84.50472886672274,85.41
2025-10-01 02:15:00+02:00,84.50472886672274,85.0
2025-10-01 02:30:00+02:00,84.50472886672274,84.54
2025-10-01 02:45:00+02:00,84.50472886672274,84.54
2025-10-01 03:00:00+02:00,82.69987912249644,87.39
2025-10-01 03:15:00+02:00,82.69987912249644,87.36
2025-10-01 03:30:00+02:00,82.69987912249644,88.56
2025-10-01 03:45:00+02:00,82.69987912249644,89.99
2025-10-01 04:00:00+02:00,84.7816187017721,86.31
2025-10-01 04:15:00+02:00,84.7816187017721,89.06
2025-10-01 04:30:00+02:00,84.7816187017721,86.42
2025-10-01 04:45:00+02:00,84.7816187017721,88.83
2025-10-01 05:00:00+02:00,95.82434561550085,84.26
2025-10-01 05:15:00+02:00,95.82434561550085,90.76
2025-10-01 05:30:00+02:00,95.82434561550085,97.55
2025-10-01 05:45:00+02:00,95.82434561550085,108.74
2025-10-01 06:00:00+02:00,127.36212769854532,97.03
2025-10-01 06:15:00+02:00,127.36212769854532,117.49
2025-10-01 06:30:00+02:00,127.36212769854532,133.23
2025-10-01 06:45:00+02:00,127.36212769854532,152.09
2025-10-01 07:00:00+02:00,235.47923075306085,160.95
2025-10-01 07:15:00+02:00,235.47923075306085,181.48
2025-10-01 07:30:00+02:00,235.47923075306085,180.23
2025-10-01 07:45:00+02:00,235.47923075306085,170.54
2025-10-01 08:00:00+02:00,152.3503333399312,200.25
2025-10-01 08:15:00+02:00,152.3503333399312,143.35
2025-10-01 08:30:00+02:00,152.3503333399312,117.5
2025-10-01 08:45:00+02:00,152.3503333399312,95.25
2025-10-01 09:00:00+02:00,114.36564468477408,139.48
2025-10-01 09:15:00+02:00,114.36564468477408,105.01
2025-10-01 09:30:00+02:00,114.36564468477408,93.66
2025-10-01 09:45:00+02:00,114.36564468477408,82.85
2025-10-01 10:00:00+02:00,87.75900855828064,103.22
2025-10-01 10:15:00+02:00,87.75900855828064,93.06
2025-10-01 10:30:00+02:00,87.75900855828064,81.21
2025-10-01 10:45:00+02:00,87.75900855828064,66.65
2025-10-01 11:00:00+02:00,69.30051779570843,83.5
2025-10-01 11:15:00+02:00,69.30051779570843,72.08
2025-10-01 11:30:00+02:00,69.30051779570843,65.32
2025-10-01 11:45:00+02:00,69.30051779570843,61.37
2025-10-01 12:00:00+02:00,52.61978497665691,68.21
2025-10-01 12:15:00+02:00,52.61978497665691,65.22
2025-10-01 12:30:00+02:00,52.61978497665691,65.45
2025-10-01 12:45:00+02:00,52.61978497665691,65.22
2025-10-01 13:00:00+02:00,40.8485062632773,65.6
2025-10-01 13:15:00+02:00,40.8485062632773,67.72
2025-10-01 13:30:00+02:00,40.8485062632773,69.44
2025-10-01 13:45:00+02:00,40.8485062632773,70.84
2025-10-01 14:00:00+02:00,62.81005100510926,64.49
2025-10-01 14:15:00+02:00,62.81005100510926,70.25
2025-10-01 14:30:00+02:00,62.81005100510926,74.63
2025-10-01 14:45:00+02:00,62.81005100510926,81.14
2025-10-01 15:00:00+02:00,71.4686876919192,65.3
2025-10-01 15:15:00+02:00,71.4686876919192,74.63
2025-10-01 15:30:00+02:00,71.4686876919192,88.02
2025-10-01 15:45:00+02:00,71.4686876919192,98.94
2025-10-01 16:00:00+02:00,97.77653224736385,62.15
2025-10-01 16:15:00+02:00,97.77653224736385,89.53
2025-10-01 16:30:00+02:00,97.77653224736385,103.08
2025-10-01 16:45:00+02:00,97.77653224736385,116.72
2025-10-01 17:00:00+02:00,136.55446202085415,85.49
2025-10-01 17:15:00+02:00,136.55446202085415,115.87
2025-10-01 17:30:00+02:00,136.55446202085415,144.98
2025-10-01 17:45:00+02:00,136.55446202085415,195.26
2025-10-01 18:00:00+02:00,206.35749225219632,146.95
2025-10-01 18:15:00+02:00,206.35749225219632,200.0
2025-10-01 18:30:00+02:00,206.35749225219632,285.0
2025-10-01 18:45:00+02:00,206.35749225219632,381.0
2025-10-01 19:00:00+02:00,280.93055352099225,408.5
2025-10-01 19:15:00+02:00,280.93055352099225,376.39
2025-10-01 19:30:00+02:00,280.93055352099225,321.94
2025-10-01 19:45:00+02:00,280.93055352099225,253.14
2025-10-01 20:00:00+02:00,181.9486806483905,218.02
2025-10-01 20:15:00+02:00,181.9486806483905,155.25
2025-10-01 20:30:00+02:00,181.9486806483905,126.82
2025-10-01 20:45:00+02:00,181.9486806483905,108.0
2025-10-01 21:00:00+02:00,130.84265494359485,130.68
2025-10-01 21:15:00+02:00,130.84265494359485,121.4
2025-10-01 21:30:00+02:00,130.84265494359485,102.98
2025-10-01 21:45:00+02:00,130.84265494359485,97.08
2025-10-01 22:00:00+02:00,107.9904117147241,108.84
2025-10-01 22:15:00+02:00,107.9904117147241,101.51
2025-10-01 22:30:00+02:00,107.9904117147241,95.36
2025-10-01 22:45:00+02:00,107.9904117147241,88.33
2025-10-01 23:00:00+02:00,95.1992934168807,94.57
2025-10-01 23:15:00+02:00,95.1992934168807,91.55
2025-10-01 23:30:00+02:00,95.1992934168807,91.11
2025-10-01 23:45:00+02:00,95.1992934168807,85.36
2025-10-02 00:00:00+02:00,95.33062147719316,99.58
2025-10-02 00:15:00+02:00,93.4211004716129,91.1
2025-10-02 00:30:00+02:00,93.4211004716129,86.09
2025-10-02 00:45:00+02:00,93.4211004716129,86.45
2025-10-02 01:00:00+02:00,89.83506149379744,94.45
2025-10-02 01:15:00+02:00,89.83506149379744,90.42
2025-10-02 01:30:00+02:00,89.83506149379744,84.59
2025-10-02 01:45:00+02:00,89.83506149379744,82.54
2025-10-02 02:00:00+02:00,86.78298882489705,86.46
2025-10-02 02:15:00+02:00,86.78298882489705,84.8
2025-10-02 02:30:00+02:00,86.78298882489705,86.21
2025-10-02 02:45:00+02:00,86.78298882489705,88.63
2025-10-02 03:00:00+02:00,85.82098059883178,89.67
2025-10-02 03:15:00+02:00,85.82098059883178,88.64
2025-10-02 03:30:00+02:00,85.82098059883178,88.64
2025-10-02 03:45:00+02:00,85.82098059883178,87.29
2025-10-02 04:00:00+02:00,88.68871092975849,88.08
2025-10-02 04:15:00+02:00,88.68871092975849,90.58
2025-10-02 04:30:00+02:00,88.68871092975849,92.13
2025-10-02 04:45:00+02:00,88.68871092975849,92.44
2025-10-02 05:00:00+02:00,98.9171206300387,85.42
2025-10-02 05:15:00+02:00,98.9171206300387,89.83
2025-10-02 05:30:00+02:00,98.9171206300387,96.57
2025-10-02 05:45:00+02:00,98.9171206300387,112.07
2025-10-02 06:00:00+02:00,130.70890100484905,94.15
2025-10-02 06:15:00+02:00,130.70890100484905,117.78
2025-10-02 06:30:00+02:00,130.70890100484905,134.03
2025-10-02 06:45:00+02:00,130.70890100484905,168.92
2025-10-02 07:00:00+02:00,186.9711737488785,173.9
2025-10-02 07:15:00+02:00,186.9711737488785,198.6
