timestamp,q0.100,q0.250,q0.500,q0.750,q0.900,y_true
2025-12-01 00:00:00+01:00,69.24666246137078,79.28053675271835,90.2889006604504,95.81573214189149,101.34447499991785,90.91
2025-12-01 00:15:00+01:00,73.52173573068842,79.34123480727507,83.58879927470551,88.834964711953,93.33394186676969,90.44
2025-12-01 00:30:00+01:00,71.42174212352218,77.96668418553011,83.21007730634489,86.79947281865122,89.75967117454127,86.29
2025-12-01 00:45:00+01:00,72.61832615618054,76.22641172736601,79.52553799269333,82.54359687578165,85.44917862013871,84.34
2025-12-01 01:00:00+01:00,67.56041504687397,77.08681609414964,83.9334184417103,89.0510857079326,93.15558283977235,90.79
2025-12-01 01:15:00+01:00,65.09614451060693,70.42551722790802,78.54545320671829,83.97810862817937,88.33325942099437,85.05
2025-12-01 01:30:00+01:00,65.57266348366703,71.65511806188253,77.50789804582217,82.1863563539764,85.8283794175674,85.46
2025-12-01 01:45:00+01:00,60.4570442487724,71.06015656651336,77.48528287786425,81.37595202452107,85.62180758801733,82.79
2025-12-01 02:00:00+01:00,63.53293403725313,76.92651073427277,80.53623593833211,84.76239701470806,89.23140285696137,85.03
2025-12-01 02:15:00+01:00,65.05373074682112,71.92699051221011,78.10724224348868,82.47970531036765,86.45042806764215,81.35
2025-12-01 02:30:00+01:00,61.878108290788234,70.15062656453347,77.93458229715885,81.84925160755247,85.33913839799129,78.91
2025-12-01 02:45:00+01:00,59.29948357928371,69.95468914401914,76.45296386337,79.71037206829854,83.76155049051798,80.07
2025-12-01 03:00:00+01:00,61.13933615923548,72.3855143435933,79.20778602713803,85.5094960862217,90.72508641178314,86.29
2025-12-01 03:15:00+01:00,63.755831252212744,69.88611101607563,77.88597816830547,82.53384471578514,87.25343194866566,85.02
2025-12-01 03:30:00+01:00,61.1553369575293,69.48037200346448,77.38350553666973,82.50345701328612,86.66148931494268,82.8
2025-12-01 03:45:00+01:00,59.424741399367626,68.17758930413777,74.76859563160305,80.58311132688384,85.8797323573106,86.45
2025-12-01 04:00:00+01:00,56.31408950799255,70.03638007198253,76.36014825416919,82.41877261011547,87.24014403539728,80.08
2025-12-01 04:15:00+01:00,56.9906064446437,70.95141869959195,77.8920485824996,83.94604770087204,88.5766669602165,81.32
2025-12-01 04:30:00+01:00,60.09450402513153,71.08740369705957,79.53227116810307,85.61063226650947,90.25238822736547,76.83
2025-12-01 04:45:00+01:00,63.02854583059754,72.3896703392834,81.23540873165699,87.38788355722438,92.88888207867785,82.8
2025-12-01 05:00:00+01:00,63.38388615035072,74.35408851738993,79.91483679275345,86.0248325106571,91.58026220567767,81.36
2025-12-01 05:15:00+01:00,71.38438293775047,78.02644251041784,85.1154763925054,90.0079789329026,94.19134678800924,79.44
2025-12-01 05:30:00+01:00,71.23319590942825,78.55671493370377,86.847510818015,92.24405128770795,97.15177960053671,90.9
2025-12-01 05:45:00+01:00,73.6652783174805,80.8963066194313,89.26571983860845,96.73719409191379,103.93626335615266,103.28
2025-12-01 06:00:00+01:00,63.69388511661946,72.38741421215636,81.05357649247695,91.62954075444381,100.36069895367098,77.9
2025-12-01 06:15:00+01:00,73.26073760725674,84.80533551550748,92.99284676591769,100.97620218708315,109.2722070053717,81.33
2025-12-01 06:30:00+01:00,80.97562836141691,93.89188017621537,104.44214405324387,116.92504119631117,126.26258275708686,92.36
2025-12-01 06:45:00+01:00,92.27584866705035,106.17622173860826,121.13960095835347,135.46852687674934,149.10206030201215,102.91
2025-12-01 07:00:00+01:00,82.12200987431726,94.2774561621201,107.15194397379682,119.22461230556651,131.0301351729406,119.01
2025-12-01 07:15:00+01:00,84.15197622529723,97.96836398011067,112.76899203428773,132.09662359409046,153.65960644823497,119.06
2025-12-01 07:30:00+01:00,96.00535494151464,109.78270947159828,123.46021540371518,143.66344492804396,187.0137264234952,130.98
2025-12-01 07:45:00+01:00,97.89150407770028,113.22013424777911,128.07157544092948,149.24306045500902,205.29742457429538,142.39
2025-12-01 08:00:00+01:00,94.833645457071,112.06119512345553,133.44540534452972,154.22809674600936,173.10141595829006,170.36
2025-12-01 08:15:00+01:00,106.00789336355494,122.04153128044872,138.22128589006047,159.00908467138748,185.35989633276736,146.72
2025-12-01 08:30:00+01:00,97.63321918454041,113.0856722591589,128.81742586981827,147.1493070667315,165.4782032625746,122.86
2025-12-01 08:45:00+01:00,84.37480498094794,97.94082210828701,114.92608140389814,134.93504878912677,163.95003815544246,117.39
2025-12-01 09:00:00+01:00,103.41505380844308,118.10897641869998,135.6965515871732,153.66253374281987,172.08715702942646,117.0
2025-12-01 09:15:00+01:00,104.36380198920396,116.18914117257619,129.7337343002081,145.7114182921127,162.54920901434755,112.59
2025-12-01 09:30:00+01:00,100.93357407318038,112.003676885322,123.43628422797481,133.49397109896645,152.33705076896666,104.5
2025-12-01 09:45:00+01:00,89.90903715680642,99.65852585054968,111.4511817897102,124.98828396553202,139.25008528387428,86.29
2025-12-01 10:00:00+01:00,84.77238153564323,94.82647875300512,106.74662478121645,121.10662994155304,138.97522657549416,97.71
2025-12-01 10:15:00+01:00,84.1664550317496,93.35959319482095,102.26661764945193,114.6795050291593,128.3393335234638,95.05
2025-12-01 10:30:00+01:00,83.5948358683302,93.15244411358503,101.97713353464879,113.95493106438785,124.82796290491868,95.02
2025-12-01 10:45:00+01:00,81.15312535103536,91.38916013165999,101.43405501850104,111.37421646730454,121.96237295859247,87.15
2025-12-01 11:00:00+01:00,77.41306674747855,89.20691840409063,101.25041466267743,113.96495776539459,132.71786130195102,90.58
2025-12-01 11:15:00+01:00,82.53112033358967,92.42714020725145,103.55136257241071,116.67802179120432,135.2790851192033,86.3
2025-12-01 11:30:00+01:00,76.95344495249644,89.02203284026248,101.17051489075206,114.92418003548754,131.14314868628648,83.32
2025-12-01 11:45:00+01:00,75.15912753043789,89.05211945702696,101.10734376886528,113.36538238454203,128.61386575535204,83.64
2025-12-01 12:00:00+01:00,82.08645135625082,94.15780405688062,105.72128359142133,118.79970523541354,139.18106828704396,86.29
2025-12-01 12:15:00+01:00,78.72005306077438,92.17079451646588,103.34594602865116,118.45179752952345,141.0391493303391,81.4
2025-12-01 12:30:00+01:00,79.45238711675702,92.60609860848001,104.58288268725623,119.2554434749969,144.7452290533298,84.9
2025-12-01 12:45:00+01:00,79.82342126386945,94.7781359356567,109.24754627104443,122.95249544471528,150.42784992939113,87.48
2025-12-01 13:00:00+01:00,80.38981021362775,91.91589121686384,104.0063939551342,117.15391891002133,135.1517201622924,86.19
2025-12-01 13:15:00+01:00,79.17716291006612,91.06802034621633,104.35149033307434,119.02509559591104,139.5682364298034,86.98
2025-12-01 13:30:00+01:00,78.28056045314659,90.80062971399579,104.27330070995812,120.97950801275903,143.61899731021703,89.91
2025-12-01 13:45:00+01:00,80.32363011782007,92.87030054641929,107.33422024098859,127.78458889920581,157.80749273140714,97.2
2025-12-01 14:00:00+01:00,80.68125038666838,91.25325656387633,102.32952641990444,113.19235238670815,141.8520237310546,98.21
2025-12-01 14:15:00+01:00,84.808342242718,95.85771643031468,107.73855774208732,121.51362942346637,156.63414639707798,106.89
2025-12-01 14:30:00+01:00,88.2064174526776,99.99181452034526,112.63703278541732,128.27280099603013,150.95369778240612,114.77
2025-12-01 14:45:00+01:00,96.22753601257342,110.90930646181239,125.52396919502883,144.13940102614123,168.3847073911042,109.0
2025-12-01 15:00:00+01:00,74.29146131875856,89.76663474655678,107.14940790123102,127.72164598354763,149.04439278937895,117.43
2025-12-01 15:15:00+01:00,86.95498465393851,99.22134045916403,111.88232043859801,133.14715307440315,158.20814573106614,122.89
2025-12-01 15:30:00+01:00,95.46437884357114,107.60088582819124,123.85265185163033,145.34481878214197,171.9418891246203,126.75
2025-12-01 15:45:00+01:00,100.31669857994706,116.84976890645461,138.95049729338163,163.6267745350193,189.0449893612089,114.22
2025-12-01 16:00:00+01:00,76.7740902614345,88.22447483791389,100.06090553056467,126.59682481913622,160.09410504745867,118.92
2025-12-01 16:15:00+01:00,76.73587197255932,89.27981082943377,103.01406169376044,124.7670895037337,151.76251354455866,119.94
2025-12-01 16:30:00+01:00,68.16902655044541,85.96561864294948,105.67998247568848,127.26470811476007,150.12378133804467,112.45
2025-12-01 16:45:00+01:00,73.1666467041393,93.53026731056661,118.22520744632845,150.35276155378247,188.6489993510117,100.55
2025-12-01 17:00:00+01:00,81.29727388716411,95.30788459469642,111.22839862573903,132.21133353709348,166.6402927709479,89.91
2025-12-01 17:15:00+01:00,86.71317779551026,98.29092846954428,112.82018136244668,132.0143306831504,151.18354290151635,97.82
2025-12-01 17:30:00+01:00,82.61382925558516,98.00168812363275,113.80293418385696,130.1936013767765,148.46456033244044,100.56
2025-12-01 17:45:00+01:00,67.32439277366623,89.72816796836955,111.1446226435795,134.77770866588847,162.70480819936694,89.36
2025-12-01 18:00:00+01:00,78.5878612822733,95.31467341355616,113.34674498729991,136.39191722495198,161.25390562382614,86.91
2025-12-01 18:15:00+01:00,78.72711856587,92.93612239852051,109.46135090736732,132.4748099172878,151.98182663430146,89.7
2025-12-01 18:30:00+01:00,79.01034671078632,96.57709074393418,115.11305484444118,141.65328229618632,164.10411034139256,91.08
2025-12-01 18:45:00+01:00,71.01050223956167,92.96642231164059,116.08850764014534,139.58998772362162,164.87844729774383,88.28
2025-12-01 19:00:00+01:00,71.43353951608907,86.81466287804412,102.04742123600496,120.29709895815029,150.8819573827127,95.08
2025-12-01 19:15:00+01:00,66.15800932589227,79.7857332882762,95.61421388001548,115.88397857674511,141.477137433493,85.38
2025-12-01 19:30:00+01:00,67.93724087337486,78.73075346891105,92.08368516257453,107.78288712816925,133.4422710309705,85.91
2025-12-01 19:45:00+01:00,57.143362076713224,71.31641964151132,86.0853942396475,101.63648539893815,118.84364088162924,80.7
2025-12-01 20:00:00+01:00,68.0546507640333,77.90505832718691,91.35014361821817,110.80497887277986,145.55165269483444,91.99
2025-12-01 20:15:00+01:00,63.232183081160926,74.16026205363764,89.65877552660518,106.34611156295895,125.5551873922391,84.07
2025-12-01 20:30:00+01:00,58.758409424438156,68.8321795412861,84.15404400567098,97.08845081461428,109.57536032600848,75.91
2025-12-01 20:45:00+01:00,50.341232448949356,64.09542507277138,81.35898618168864,92.95745980359021,103.07057036681263,77.23
2025-12-01 21:00:00+01:00,57.14711219027273,65.44988406918847,76.84010041406282,88.76051005746997,112.25750381871417,86.86
2025-12-01 21:15:00+01:00,50.09738732858211,66.96338676384583,77.28100379004681,89.37364870020055,103.82809159607565,80.98
2025-12-01 21:30:00+01:00,51.65615297102389,64.71841076730504,73.79615126669727,83.07322827211843,90.47179348645057,69.87
2025-12-01 21:45:00+01:00,48.42898935657291,60.344602030731906,69.29930305253896,76.43218569317557,85.31789819834243,66.09
2025-12-01 22:00:00+01:00,62.08905447584397,68.84596520567888,75.4723668227422,82.6939234702371,89.96114078393852,84.08
2025-12-01 22:15:00+01:00,57.72824294525847,64.13243040773821,71.82794826193958,80.37592704508533,88.6306188089749,72.56
2025-12-01 22:30:00+01:00,55.63789567033192,65.9288389056471,74.06049986260935,83.50940670088843,90.19261323818954,79.69
2025-12-01 22:45:00+01:00,44.825155659450296,57.93212407948056,67.1153595768725,76.80370081079826,83.48856804453581,69.39
2025-12-01 23:00:00+01:00,60.84284993333632,66.8881590287292,73.4288040847519,80.0876998456149,89.37528707580866,82.47
2025-12-01 23:15:00+01:00,54.29129644860631,61.393026967302326,65.70524235934953,72.3729060168824,81.20069246571845,70.76
2025-12-01 23:30:00+01:00,44.80511345417932,54.23641766598504,67.63687750891432,75.19647641949337,82.86339324469135,71.18
2025-12-01 23:45:00+01:00,31.743325498375526,46.589077366337854,58.232708795135096,68.9581262222074,78.72025913021876,62.8
2025-12-02 00:00:00+01:00,48.079890528526626,63.326217186220255,77.15861399418138,86.64064740240408,93.02663361659903,74.08
2025-12-02 00:15:00+01:00,47.429781540779544,57.41186449720893,66.7449171714715,72.19872897304963,76.25495044155905,69.92
2025-12-02 00:30:00+01:00,48.08542388238874,56.920959874641326,64.80125364778749,69.35649729787693,73.69704165145842,63.16
2025-12-02 00:45:00+01:00,45.546958848828794,54.93970125238445,60.1492446030009,64.6813141380504,70.18351709131419,55.95
2025-12-02 01:00:00+01:00,42.3404784657982,59.116063783588146,68.89449508670695,73.74082834972819,77.51137063336644,65.41
2025-12-02 01:15:00+01:00,46.14823951211654,50.9604767089948,62.792721331019266,69.18594615551257,73.5871856136588,58.49
2025-12-02 01:30:00+01:00,41.81810754540874,49.90696343214243,60.92809655698998,67.28905672031598,71.68662314172897,56.59
2025-12-02 01:45:00+01:00,37.05797725183703,48.85232243654427,60.17655061798499,66.47092651697146,71.39997573332946,54.79
2025-12-02 02:00:00+01:00,39.28560650695272,55.38982477574589,61.85832662006095,67.8116822737982,72.37986493476974,55.08
2025-12-02 02:15:00+01:00,37.25271017602263,51.75153001787072,61.68895744388729,67.14497463942755,71.18233948715972,54.24
2025-12-02 02:30:00+01:00,39.52799075614326,50.936439735174325,61.418798939415645,66.01568201744942,69.60448621961503,54.69
2025-12-02 02:45:00+01:00,32.1810920702444,48.496740917125294,58.60173687289664,63.39595166948876,68.34424708363248,55.73
2025-12-02 03:00:00+01:00,40.37924383152489,54.740758793162385,61.87345063389126,70.13880873445565,75.56839432946097,55.16
2025-12-02 03:15:00+01:00,40.591384530121914,49.21457049481244,60.17987305076952,66.02447572455537,70.87317695968248,53.71
2025-12-02 03:30:00+01:00,34.86554650618228,47.42158792814491,59.20935349299057,64.93889065251976,69.24891257051306,54.16
2025-12-02 03:45:00+01:00,34.84676389509557,47.547823802261895,57.045892739594585,64.04800168271976,69.94928202862499,51.9
2025-12-02 04:00:00+01:00,26.158703983191522,47.376967824297324,56.77158312088046,66.45076527287569,71.45581993540648,48.96
2025-12-02 04:15:00+01:00,27.980030490270906,47.90685510239673,58.092212528311066,66.84809452126396,71.71303206746087,49.78
2025-12-02 04:30:00+01:00,42.91744305232598,50.47534801216045,61.00133240364179,69.50825447122183,74.54540866511174,51.02
2025-12-02 04:45:00+01:00,41.94295601568732,55.16881781712334,68.02225485531282,74.59957227273799,80.28481476364465,52.11
2025-12-02 05:00:00+01:00,39.740859878244855,52.94473164028305,65.4743406870129,72.05699625345892,77.41157114582748,50.29
2025-12-02 05:15:00+01:00,51.28763987810621,63.77886801712869,71.61589886548683,77.22155419943034,81.67120720170607,59.31
2025-12-02 05:30:00+01:00,60.165393882077986,67.94795123476594,78.9559773854201,84.6515842185139,89.58238280822069,69.17
2025-12-02 05:45:00+01:00,61.15049241240577,69.34277251024353,79.55218196296646,89.29187407642607,96.48621264663957,79.57
2025-12-02 06:00:00+01:00,11.173007628445308,37.23547467149912,59.66904943199185,73.01872547267986,82.81242701886427,62.56
2025-12-02 06:15:00+01:00,40.18158833338536,61.08741306105464,69.93029201945757,77.75137491446932,85.23876610060866,76.7
2025-12-02 06:30:00+01:00,52.53250255570387,68.74937927983216,79.01317794552017,90.50165033213642,99.7454249849012,90.05
2025-12-02 06:45:00+01:00,69.75247977095052,85.88147600754886,99.70974670564632,113.10548888179378,125.40002038860666,84.74
2025-12-02 07:00:00+01:00,58.97180344506687,71.72313841573563,83.28697919821803,93.16037489467587,101.67265687109412,74.21
2025-12-02 07:15:00+01:00,63.435694089775694,77.49619660157448,89.72885626923073,104.11316623982012,123.07563015411296,80.8
2025-12-02 07:30:00+01:00,74.28038859465146,86.78545751385712,99.09379858862617,113.14743374302925,141.19780630522632,92.82
2025-12-02 07:45:00+01:00,76.09066604824093,91.63494414112922,106.41556193795228,126.7534634666781,177.90543353666405,103.32
2025-12-02 08:00:00+01:00,89.23748499818834,104.71714980031612,130.4271011068862,156.56917393313822,173.00109355587017,84.2
2025-12-02 08:15:00+01:00,91.57770259526797,106.39851961196473,122.57693061889064,139.987074317981,162.50368117369203,87.9
2025-12-02 08:30:00+01:00,81.63167397014371,94.10235471103313,105.97400920715866,119.76607455941658,136.66372637607822,88.12
2025-12-02 08:45:00+01:00,71.74327820213233,83.14744122848919,96.87530326064066,110.92342081690522,131.4334002187709,90.38
2025-12-02 09:00:00+01:00,91.46257525720604,105.33460889205236,122.13299077960153,140.65375117001383,157.80961604384385,88.79
2025-12-02 09:15:00+01:00,86.83093680177596,97.52743172672245,110.95042336862616,125.99129046991693,140.86838605682522,89.98
2025-12-02 09:30:00+01:00,82.86560784557139,93.19605353927817,104.32458936759971,114.80926898694828,132.015036368277,89.16
2025-12-02 09:45:00+01:00,71.0633599639653,82.04631773240388,92.96730794065901,105.16248629530003,118.88355453687007,85.19
