,y_pred,y_true
2025-10-01 00:00:00+02:00,104.34618331498572,102.6
2025-10-01 00:15:00+02:00,104.34618331498572,92.24
2025-10-01 00:30:00+02:00,104.34618331498572,86.03
2025-10-01 00:45:00+02:00,104.34618331498572,85.39
2025-10-01 01:00:00+02:00,100.1272987738958,89.99
2025-10-01 01:15:00+02:00,100.1272987738958,86.03
2025-10-01 01:30:00+02:00,100.1272987738958,85.03
2025-10-01 01:45:00+02:00,100.1272987738958,84.09
2025-10-01 02:00:00+02:00,97.20641047505107,85.41
2025-10-01 02:15:00+02:00,97.20641047505107,85.0
2025-10-01 02:30:00+02:00,97.20641047505107,84.54
2025-10-01 02:45:00+02:00,97.20641047505107,84.54
2025-10-01 03:00:00+02:00,96.6806088058229,87.39
2025-10-01 03:15:00+02:00,96.6806088058229,87.36
2025-10-01 03:30:00+02:00,96.6806088058229,88.56
2025-10-01 03:45:00+02:00,96.6806088058229,89.99
2025-10-01 04:00:00+02:00,99.65939211091722,86.31
2025-10-01 04:15:00+02:00,99.65939211091722,89.06
2025-10-01 04:30:00+02:00,99.65939211091722,86.42
2025-10-01 04:45:00+02:00,99.65939211091722,88.83
2025-10-01 05:00:00+02:00,110.39525009007937,84.26
2025-10-01 05:15:00+02:00,110.39525009007937,90.76
2025-10-01 05:30:00+02:00,110.39525009007937,97.55
2025-10-01 05:45:00+02:00,110.39525009007937,108.74
2025-10-01 06:00:00+02:00,150.83169168603246,97.03
2025-10-01 06:15:00+02:00,150.83169168603246,117.49
2025-10-01 06:30:00+02:00,150.83169168603246,133.23
2025-10-01 06:45:00+02:00,150.83169168603246,152.09
2025-10-01 07:00:00+02:00,243.86060637560428,160.95
2025-10-01 07:15:00+02:00,243.86060637560428,181.48
2025-10-01 07:30:00+02:00,243.86060637560428,180.23
2025-10-01 07:45:00+02:00,243.86060637560428,170.54
2025-10-01 08:00:00+02:00,182.68375082765908,200.25
2025-10-01 08:15:00+02:00,182.68375082765908,143.35
2025-10-01 08:30:00+02:00,182.68375082765908,117.5
2025-10-01 08:45:00+02:00,182.68375082765908,95.25
2025-10-01 09:00:00+02:00,134.15389519537715,139.48
2025-10-01 09:15:00+02:00,134.15389519537715,105.01
2025-10-01 09:30:00+02:00,134.15389519537715,93.66
2025-10-01 09:45:00+02:00,134.15389519537715,82.85
2025-10-01 10:00:00+02:00,108.58860202748721,103.22
2025-10-01 10:15:00+02:00,108.58860202748721,93.06
2025-10-01 10:30:00+02:00,108.58860202748721,81.21
2025-10-01 10:45:00+02:00,108.58860202748721,66.65
2025-10-01 11:00:00+02:00,89.43261014907077,83.5
2025-10-01 11:15:00+02:00,89.43261014907077,72.08
2025-10-01 11:30:00+02:00,89.43261014907077,65.32
2025-10-01 11:45:00+02:00,89.43261014907077,61.37
2025-10-01 12:00:00+02:00,71.28538289327618,68.21
2025-10-01 12:15:00+02:00,71.28538289327618,65.22
2025-10-01 12:30:00+02:00,71.28538289327618,65.45
2025-10-01 12:45:00+02:00,71.28538289327618,65.22
2025-10-01 13:00:00+02:00,64.94934404924842,65.6
2025-10-01 13:15:00+02:00,64.94934404924842,67.72
2025-10-01 13:30:00+02:00,64.94934404924842,69.44
2025-10-01 13:45:00+02:00,64.94934404924842,70.84
2025-10-01 14:00:00+02:00,91.68941350791977,64.49
2025-10-01 14:15:00+02:00,91.68941350791977,70.25
2025-10-01 14:30:00+02:00,91.68941350791977,74.63
2025-10-01 14:45:00+02:00,91.68941350791977,81.14
2025-10-01 15:00:00+02:00,110.04824625590012,65.3
2025-10-01 15:15:00+02:00,110.04824625590012,74.63
2025-10-01 15:30:00+02:00,110.04824625590012,88.02
2025-10-01 15:45:00+02:00,110.04824625590012,98.94
2025-10-01 16:00:00+02:00,112.1237203455284,62.15
2025-10-01 16:15:00+02:00,112.1237203455284,89.53
2025-10-01 16:30:00+02:00,112.1237203455284,103.08
2025-10-01 16:45:00+02:00,112.1237203455284,116.72
2025-10-01 17:00:00+02:00,153.69054663793585,85.49
2025-10-01 17:15:00+02:00,153.69054663793585,115.87
2025-10-01 17:30:00+02:00,153.69054663793585,144.98
2025-10-01 17:45:00+02:00,153.69054663793585,195.26
2025-10-01 18:00:00+02:00,334.2978053290303,146.95
2025-10-01 18:15:00+02:00,334.2978053290303,200.0
2025-10-01 18:30:00+02:00,334.2978053290303,285.0
2025-10-01 18:45:00+02:00,334.2978053290303,381.0
2025-10-01 19:00:00+02:00,647.380951913366,408.5
2025-10-01 19:15:00+02:00,647.380951913366,376.39
2025-10-01 19:30:00+02:00,647.380951913366,321.94
2025-10-01 19:45:00+02:00,647.380951913366,253.14
2025-10-01 20:00:00+02:00,195.34262844910126,218.02
2025-10-01 20:15:00+02:00,195.34262844910126,155.25
2025-10-01 20:30:00+02:00,195.34262844910126,126.82
2025-10-01 20:45:00+02:00,195.34262844910126,108.0
2025-10-01 21:00:00+02:00,131.43905695423166,130.68
2025-10-01 21:15:00+02:00,131.43905695423166,121.4
2025-10-01 21:30:00+02:00,131.43905695423166,102.98
2025-10-01 21:45:00+02:00,131.43905695423166,97.08
2025-10-01 22:00:00+02:00,112.62545361037618,108.84
2025-10-01 22:15:00+02:00,112.62545361037618,101.51
2025-10-01 22:30:00+02:00,112.62545361037618,95.36
2025-10-01 22:45:00+02:00,112.62545361037618,88.33
2025-10-01 23:00:00+02:00,102.81423403994404,94.57
2025-10-01 23:15:00+02:00,102.81423403994404,91.55
2025-10-01 23:30:00+02:00,102.81423403994404,91.11
2025-10-01 23:45:00+02:00,102.81423403994404,85.36
2025-10-02 00:00:00+02:00,90.23828475122563,99.58
2025-10-02 00:15:00+02:00,89.8438201271507,91.1
2025-10-02 00:30:00+02:00,89.58980762110943,86.09
2025-10-02 00:45:00+02:00,89.55571221167507,86.45
2025-10-02 01:00:00+02:00,87.43891279188217,94.45
2025-10-02 01:15:00+02:00,86.5650777422903,90.42
2025-10-02 01:30:00+02:00,86.48702613213442,84.59
2025-10-02 01:45:00+02:00,86.41448209966129,82.54
2025-10-02 02:00:00+02:00,87.38020086770294,86.46
2025-10-02 02:15:00+02:00,87.35914805644452,84.8
2025-10-02 02:30:00+02:00,87.33555214514989,86.21
2025-10-02 02:45:00+02:00,87.33555214514989,88.63
2025-10-02 03:00:00+02:00,86.69561518732036,89.67
2025-10-02 03:15:00+02:00,86.69264266454812,88.64
2025-10-02 03:30:00+02:00,86.81728101684469,88.64
2025-10-02 03:45:00+02:00,86.95319280829192,87.29
2025-10-02 04:00:00+02:00,90.72334788789945,88.08
2025-10-02 04:15:00+02:00,90.78218529478882,90.58
2025-10-02 04:30:00+02:00,90.72823977565118,92.13
2025-10-02 04:45:00+02:00,90.77782894137668,92.44
2025-10-02 05:00:00+02:00,96.02814940785585,85.42
2025-10-02 05:15:00+02:00,96.61716300376716,89.83
2025-10-02 05:30:00+02:00,97.65829851521076,96.57
2025-10-02 05:45:00+02:00,98.70539811846356,112.07
2025-10-02 06:00:00+02:00,118.96294259633302,94.15
2025-10-02 06:15:00+02:00,120.78718308895199,117.78
2025-10-02 06:30:00+02:00,122.6927732956699,134.03
2025-10-02 06:45:00+02:00,124.9738488876513,168.92
2025-10-02 07:00:00+02:00,161.4602978979539,173.9
2025-10-02 07:15:00+02:00,164.18310282822137,198.6
2025-10-02 07:30:00+02:00,164.24537365641055,187.76
2025-10-02 07:45:00+02:00,162.81506979876343,164.09
2025-10-02 08:00:00+02:00,143.12518594708777,188.89
2025-10-02 08:15:00+02:00,138.7233274411941,151.89
2025-10-02 08:30:00+02:00,136.48560575271807,115.3
2025-10-02 08:45:00+02:00,133.35973855653708,90.63
2025-10-02 09:00:00+02:00,109.56122773721158,123.28
2025-10-02 09:15:00+02:00,105.37879281466022,112.8
2025-10-02 09:30:00+02:00,104.277513549438,92.01
2025-10-02 09:45:00+02:00,103.38656574264878,73.93
2025-10-02 10:00:00+02:00,90.07687057986516,101.95
2025-10-02 10:15:00+02:00,89.33999008941473,99.97
2025-10-02 10:30:00+02:00,88.82595403573657,86.08
2025-10-02 10:45:00+02:00,87.60616493093288,77.92
2025-10-02 11:00:00+02:00,73.81221487374617,91.75
2025-10-02 11:15:00+02:00,73.28449304120211,83.31
2025-10-02 11:30:00+02:00,72.95083139417255,72.08
2025-10-02 11:45:00+02:00,72.70755679558695,66.0
2025-10-02 12:00:00+02:00,57.77681661345942,70.25
2025-10-02 12:15:00+02:00,57.72721480770761,64.35
2025-10-02 12:30:00+02:00,57.7319468780273,64.44
2025-10-02 12:45:00+02:00,57.72721480770761,64.04
2025-10-02 13:00:00+02:00,52.509050601651914,57.95
2025-10-02 13:15:00+02:00,52.54617726055429,60.4
2025-10-02 13:30:00+02:00,52.57602557073853,61.27
2025-10-02 13:45:00+02:00,52.557067832117305,62.38
2025-10-02 14:00:00+02:00,56.83138952647421,61.7
2025-10-02 14:15:00+02:00,56.96583621119997,66.34
2025-10-02 14:30:00+02:00,57.07277646943534,74.63
2025-10-02 14:45:00+02:00,57.30609671004348,82.49
2025-10-02 15:00:00+02:00,72.25635187300061,62.12
2025-10-02 15:15:00+02:00,72.3654113070115,74.85
2025-10-02 15:30:00+02:00,72.54559844279196,86.81
2025-10-02 15:45:00+02:00,72.65526205971341,98.87
2025-10-02 16:00:00+02:00,84.46439242941253,71.94
2025-10-02 16:15:00+02:00,84.66891280856692,83.5
2025-10-02 16:30:00+02:00,84.84501405177204,98.44
2025-10-02 16:45:00+02:00,85.20150110590032,111.9
2025-10-02 17:00:00+02:00,107.21804449687166,72.46
2025-10-02 17:15:00+02:00,109.80929924240581,89.52
2025-10-02 17:30:00+02:00,110.95156970803329,117.3
2025-10-02 17:45:00+02:00,111.8556190631032,174.0
2025-10-02 18:00:00+02:00,162.33447389526845,118.32
2025-10-02 18:15:00+02:00,163.92959609851488,142.55
2025-10-02 18:30:00+02:00,165.5722923235905,178.63
2025-10-02 18:45:00+02:00,166.84375730796094,232.2
