forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,112,True,False,414.96207454200004
2025-10-02 00:00:00+02:00,112,True,False,400.29954962500005
2025-10-03 00:00:00+02:00,112,True,False,383.541026
2025-10-04 00:00:00+02:00,112,True,False,361.433106041
2025-10-05 00:00:00+02:00,112,True,False,336.471126958
2025-10-06 00:00:00+02:00,112,True,False,306.9545647499999
2025-10-07 00:00:00+02:00,112,True,False,275.9404530420002
2025-10-08 00:00:00+02:00,112,True,False,271.0606567079999
2025-10-09 00:00:00+02:00,112,True,False,268.3715757079999
2025-10-10 00:00:00+02:00,112,True,False,272.0898125409999
2025-10-11 00:00:00+02:00,112,True,False,263.47415004100003
2025-10-12 00:00:00+02:00,112,True,False,271.36244687499993
2025-10-13 00:00:00+02:00,112,True,False,285.6806704999999
2025-10-14 00:00:00+02:00,112,True,False,270.61573154100006
2025-10-15 00:00:00+02:00,112,True,False,257.8849172499995
2025-10-16 00:00:00+02:00,112,True,False,252.8776887919994
2025-10-17 00:00:00+02:00,112,True,False,247.9969533329995
2025-10-18 00:00:00+02:00,112,True,False,238.15785341599985
2025-10-19 00:00:00+02:00,112,True,False,246.7527165419997
2025-10-20 00:00:00+02:00,112,True,False,239.95675283299988
2025-10-21 00:00:00+02:00,112,True,False,224.37625904099968
2025-10-22 00:00:00+02:00,112,True,False,220.2803071670005
2025-10-23 00:00:00+02:00,112,True,False,211.98282620900045
2025-10-24 00:00:00+02:00,112,True,False,210.38339016600003
2025-10-25 00:00:00+02:00,112,True,False,200.39975312499973
2025-10-26 00:00:00+02:00,112,True,False,198.6502855000008
2025-10-27 00:00:00+01:00,112,True,False,209.8927870840007
2025-10-28 00:00:00+01:00,112,True,False,217.57798812500005
2025-10-29 00:00:00+01:00,112,True,False,196.17603933300052
2025-10-30 00:00:00+01:00,112,True,False,201.18896366700028
2025-10-31 00:00:00+01:00,112,True,False,199.59346620799988
2025-11-01 00:00:00+01:00,112,True,False,216.57321945799958
2025-11-02 00:00:00+01:00,112,True,False,172.76146716699986
2025-11-03 00:00:00+01:00,112,True,False,165.20477783300157
2025-11-04 00:00:00+01:00,112,True,False,162.38667616699968
2025-11-05 00:00:00+01:00,112,True,False,161.67629808399943
2025-11-06 00:00:00+01:00,112,True,False,166.8636330419995
2025-11-07 00:00:00+01:00,112,True,False,171.357126375
2025-11-08 00:00:00+01:00,112,True,False,166.5053673329985
2025-11-09 00:00:00+01:00,112,True,False,167.01112554199972
2025-11-10 00:00:00+01:00,112,True,False,163.29227883299973
2025-11-11 00:00:00+01:00,112,True,False,160.2918454999999
2025-11-12 00:00:00+01:00,112,True,False,155.2935676670004
2025-11-13 00:00:00+01:00,112,True,False,152.02436712499912
2025-11-14 00:00:00+01:00,112,True,False,157.07026912500078
2025-11-15 00:00:00+01:00,112,True,False,156.35230199999933
2025-11-16 00:00:00+01:00,112,True,False,156.1812318329994
2025-11-17 00:00:00+01:00,112,True,False,151.13589808400138
2025-11-18 00:00:00+01:00,112,True,False,145.64494300000115
2025-11-19 00:00:00+01:00,112,True,False,142.32961316600085
2025-11-20 00:00:00+01:00,112,True,False,140.47646754099878
2025-11-21 00:00:00+01:00,112,True,False,137.4396033339999
2025-11-22 00:00:00+01:00,112,True,False,137.18987258299967
2025-11-23 00:00:00+01:00,112,True,False,140.35771779199968
2025-11-24 00:00:00+01:00,112,True,False,143.77656458300044
2025-11-25 00:00:00+01:00,112,True,False,138.41761975000009
2025-11-26 00:00:00+01:00,112,True,False,129.1956733749994
2025-11-27 00:00:00+01:00,112,True,False,129.4965914580007
2025-11-28 00:00:00+01:00,112,True,False,125.20006308300071
2025-11-29 00:00:00+01:00,112,True,False,126.36406483399878
2025-11-30 00:00:00+01:00,112,True,False,126.30273725000006
2025-12-01 00:00:00+01:00,112,True,True,29.92431087499972
2025-12-02 00:00:00+01:00,112,True,True,29.358565208000073
2025-12-03 00:00:00+01:00,112,True,True,29.41334608299985
2025-12-04 00:00:00+01:00,112,True,True,30.543845832999068
2025-12-05 00:00:00+01:00,112,True,True,30.495295750000878
2025-12-06 00:00:00+01:00,112,True,True,29.671823208000205
2025-12-07 00:00:00+01:00,112,True,True,30.01485770799991
2025-12-08 00:00:00+01:00,112,True,True,30.897773499998948
2025-12-09 00:00:00+01:00,112,True,True,30.989626708000287
2025-12-10 00:00:00+01:00,112,True,True,31.334271916000944
2025-12-11 00:00:00+01:00,112,True,True,35.843632541998886
2025-12-12 00:00:00+01:00,112,True,True,32.97940262500015
2025-12-13 00:00:00+01:00,112,True,True,31.1814836249996
2025-12-14 00:00:00+01:00,112,True,True,37.12820191600076
2025-12-15 00:00:00+01:00,112,True,True,35.225132499999745
2025-12-16 00:00:00+01:00,112,True,True,30.045587791999424
2025-12-17 00:00:00+01:00,112,True,True,29.84402095800033
2025-12-18 00:00:00+01:00,112,True,True,35.519179832999725
2025-12-19 00:00:00+01:00,112,True,True,35.76805737500035
2025-12-20 00:00:00+01:00,112,True,True,31.053850750000493
2025-12-21 00:00:00+01:00,112,True,True,35.006017624999004
2025-12-22 00:00:00+01:00,112,True,True,32.50192583399985
2025-12-23 00:00:00+01:00,112,True,True,30.417454333999558
2025-12-24 00:00:00+01:00,112,True,True,31.723563375000595
2025-12-25 00:00:00+01:00,112,True,True,29.350245083000118
2025-12-26 00:00:00+01:00,112,True,True,30.37410375000036
2025-12-27 00:00:00+01:00,112,True,True,28.733677582999007
2025-12-28 00:00:00+01:00,112,True,True,29.33698454200021
2025-12-29 00:00:00+01:00,112,True,True,29.688984667000113
