,y_pred,y_true
2025-10-01 00:00:00+02:00,91.60382135578797,102.6
2025-10-01 00:15:00+02:00,91.60382135578797,92.24
2025-10-01 00:30:00+02:00,91.60382135578797,86.03
2025-10-01 00:45:00+02:00,91.60382135578797,85.39
2025-10-01 01:00:00+02:00,87.25580457369246,89.99
2025-10-01 01:15:00+02:00,87.25580457369246,86.03
2025-10-01 01:30:00+02:00,87.25580457369246,85.03
2025-10-01 01:45:00+02:00,87.25580457369246,84.09
2025-10-01 02:00:00+02:00,84.45202691053449,85.41
2025-10-01 02:15:00+02:00,84.44760171755003,85.0
2025-10-01 02:30:00+02:00,84.44404554256127,84.54
2025-10-01 02:45:00+02:00,84.54545794091533,84.54
2025-10-01 03:00:00+02:00,84.43548076076942,87.39
2025-10-01 03:15:00+02:00,84.43548076076942,87.36
2025-10-01 03:30:00+02:00,84.43548076076942,88.56
2025-10-01 03:45:00+02:00,84.43548076076942,89.99
2025-10-01 04:00:00+02:00,86.13657793248971,86.31
2025-10-01 04:15:00+02:00,86.13657793248971,89.06
2025-10-01 04:30:00+02:00,86.13657793248971,86.42
2025-10-01 04:45:00+02:00,86.13657793248971,88.83
2025-10-01 05:00:00+02:00,95.9138900860577,84.26
2025-10-01 05:15:00+02:00,95.9138900860577,90.76
2025-10-01 05:30:00+02:00,95.9138900860577,97.55
2025-10-01 05:45:00+02:00,95.9138900860577,108.74
2025-10-01 06:00:00+02:00,125.6389040105941,97.03
2025-10-01 06:15:00+02:00,125.6389040105941,117.49
2025-10-01 06:30:00+02:00,125.6389040105941,133.23
2025-10-01 06:45:00+02:00,125.6389040105941,152.09
2025-10-01 07:00:00+02:00,168.34077988061676,160.95
2025-10-01 07:15:00+02:00,168.34077988061676,181.48
2025-10-01 07:30:00+02:00,168.34077988061676,180.23
2025-10-01 07:45:00+02:00,168.34077988061676,170.54
2025-10-01 08:00:00+02:00,154.03765826614017,200.25
2025-10-01 08:15:00+02:00,154.03765826614017,143.35
2025-10-01 08:30:00+02:00,154.03765826614017,117.5
2025-10-01 08:45:00+02:00,154.03765826614017,95.25
2025-10-01 09:00:00+02:00,112.39457037254279,139.48
2025-10-01 09:15:00+02:00,112.39457037254279,105.01
2025-10-01 09:30:00+02:00,112.39457037254279,93.66
2025-10-01 09:45:00+02:00,112.39457037254279,82.85
2025-10-01 10:00:00+02:00,87.91112447186516,103.22
2025-10-01 10:15:00+02:00,87.91112447186516,93.06
2025-10-01 10:30:00+02:00,87.91112447186516,81.21
2025-10-01 10:45:00+02:00,87.91112447186516,66.65
2025-10-01 11:00:00+02:00,68.93212159518268,83.5
2025-10-01 11:15:00+02:00,68.93212159518268,72.08
2025-10-01 11:30:00+02:00,68.93212159518268,65.32
2025-10-01 11:45:00+02:00,68.93212159518268,61.37
2025-10-01 12:00:00+02:00,56.05313296940455,68.21
2025-10-01 12:15:00+02:00,56.05313296940455,65.22
2025-10-01 12:30:00+02:00,56.05313296940455,65.45
2025-10-01 12:45:00+02:00,56.05313296940455,65.22
2025-10-01 13:00:00+02:00,54.431901710081455,65.6
2025-10-01 13:15:00+02:00,54.431901710081455,67.72
2025-10-01 13:30:00+02:00,54.431901710081455,69.44
2025-10-01 13:45:00+02:00,54.431901710081455,70.84
2025-10-01 14:00:00+02:00,61.126611214729124,64.49
2025-10-01 14:15:00+02:00,61.126611214729124,70.25
2025-10-01 14:30:00+02:00,61.126611214729124,74.63
2025-10-01 14:45:00+02:00,61.126611214729124,81.14
2025-10-01 15:00:00+02:00,77.57707458628416,65.3
2025-10-01 15:15:00+02:00,77.57707458628416,74.63
2025-10-01 15:30:00+02:00,77.57707458628416,88.02
2025-10-01 15:45:00+02:00,77.57707458628416,98.94
2025-10-01 16:00:00+02:00,97.72126291982296,62.15
2025-10-01 16:15:00+02:00,97.72126291982296,89.53
2025-10-01 16:30:00+02:00,97.72126291982296,103.08
2025-10-01 16:45:00+02:00,97.72126291982296,116.72
2025-10-01 17:00:00+02:00,125.37509111955157,85.49
2025-10-01 17:15:00+02:00,125.37509111955157,115.87
2025-10-01 17:30:00+02:00,125.37509111955157,144.98
2025-10-01 17:45:00+02:00,125.37509111955157,195.26
2025-10-01 18:00:00+02:00,188.0182250353946,146.95
2025-10-01 18:15:00+02:00,188.0182250353946,200.0
2025-10-01 18:30:00+02:00,188.0182250353946,285.0
2025-10-01 18:45:00+02:00,188.0182250353946,381.0
2025-10-01 19:00:00+02:00,226.73947024011477,408.5
2025-10-01 19:15:00+02:00,226.73947024011477,376.39
2025-10-01 19:30:00+02:00,226.73947024011477,321.94
2025-10-01 19:45:00+02:00,226.73947024011477,253.14
2025-10-01 20:00:00+02:00,149.36756728841212,218.02
2025-10-01 20:15:00+02:00,149.36756728841212,155.25
2025-10-01 20:30:00+02:00,149.36756728841212,126.82
2025-10-01 20:45:00+02:00,149.36756728841212,108.0
2025-10-01 21:00:00+02:00,118.4598161620492,130.68
2025-10-01 21:15:00+02:00,118.4598161620492,121.4
2025-10-01 21:30:00+02:00,118.4598161620492,102.98
2025-10-01 21:45:00+02:00,118.4598161620492,97.08
2025-10-01 22:00:00+02:00,104.05433863432319,108.84
2025-10-01 22:15:00+02:00,104.05433863432319,101.51
2025-10-01 22:30:00+02:00,104.05433863432319,95.36
2025-10-01 22:45:00+02:00,104.05433863432319,88.33
2025-10-01 23:00:00+02:00,93.06032177764071,94.57
