period,mae,rmse,bias,n_obs,n_inf_nan
full,14.431458446210454,23.048722199692087,2.0555569754820224,14496,0
oct_2025,17.64771352722753,28.038652909956514,-0.4830501552180219,2976,0
nov_2025,15.987459205431236,26.93826536372439,1.18681196046146,2880,0
dec_2025,11.382348847595306,15.95149170550045,5.464981260699144,2976,0
jan_2026,14.872266886891735,23.756712497738903,-2.184413841212842,2976,0
feb_2026,12.091222932203214,17.6197485522231,6.7164896175580315,2688,0
