forecast_day,computation_time_seconds
2025-12-01 00:00:00+01:00,2.286625707987696
2025-12-02 00:00:00+01:00,2.071234250004636
2025-12-03 00:00:00+01:00,1.9833809590199962
2025-12-04 00:00:00+01:00,1.9664169159950688
2025-12-05 00:00:00+01:00,2.05679308398976
2025-12-06 00:00:00+01:00,2.0671753750066273
2025-12-07 00:00:00+01:00,1.9795884999912232
2025-12-08 00:00:00+01:00,1.9477054589951877
2025-12-09 00:00:00+01:00,1.9105982500186656
2025-12-10 00:00:00+01:00,1.931217208999442
2025-12-11 00:00:00+01:00,1.87389808401349
2025-12-12 00:00:00+01:00,1.9510757079988252
2025-12-13 00:00:00+01:00,1.999444457993377
2025-12-14 00:00:00+01:00,2.0129364999884274
2025-12-15 00:00:00+01:00,1.9106054580188356
2025-12-16 00:00:00+01:00,1.9079940000083297
2025-12-17 00:00:00+01:00,1.9380800000217278
2025-12-18 00:00:00+01:00,2.5269275000027847
2025-12-19 00:00:00+01:00,1.9365287499967963
2025-12-20 00:00:00+01:00,2.03448416700121
2025-12-21 00:00:00+01:00,1.9605643750110175
2025-12-22 00:00:00+01:00,1.8937784580048174
2025-12-23 00:00:00+01:00,1.9143385830102488
2025-12-24 00:00:00+01:00,1.940207541018026
2025-12-25 00:00:00+01:00,2.1224575829983223
2025-12-26 00:00:00+01:00,1.8718993750226218
2025-12-27 00:00:00+01:00,1.8703996670083143
2025-12-28 00:00:00+01:00,2.0036084999737795
2025-12-29 00:00:00+01:00,2.020193542004563
2025-12-30 00:00:00+01:00,1.990456666011596
2025-12-31 00:00:00+01:00,2.0758112499897834
2026-01-01 00:00:00+01:00,2.041087499994319
2026-01-02 00:00:00+01:00,2.314215874997899
2026-01-03 00:00:00+01:00,2.121944167010952
2026-01-04 00:00:00+01:00,2.049164915981237
2026-01-05 00:00:00+01:00,2.0693464579817373
2026-01-06 00:00:00+01:00,2.128182500018738
2026-01-07 00:00:00+01:00,2.1448358749912586
2026-01-08 00:00:00+01:00,2.050939084001584
2026-01-09 00:00:00+01:00,1.99355466599809
2026-01-10 00:00:00+01:00,2.1387439999962226
2026-01-11 00:00:00+01:00,1.9775077089725528
2026-01-12 00:00:00+01:00,2.024854499992216
2026-01-13 00:00:00+01:00,1.9532336670090444
2026-01-14 00:00:00+01:00,2.0525408340035938
2026-01-15 00:00:00+01:00,2.0590976660023443
2026-01-16 00:00:00+01:00,2.0602192909864243
2026-01-17 00:00:00+01:00,1.9805442499928176
2026-01-18 00:00:00+01:00,2.0236058330046944
2026-01-19 00:00:00+01:00,1.909765749995131
2026-01-20 00:00:00+01:00,1.9628276249859482
2026-01-21 00:00:00+01:00,2.102413417014759
2026-01-22 00:00:00+01:00,1.8169549579906743
2026-01-23 00:00:00+01:00,2.0574086669948883
2026-01-24 00:00:00+01:00,2.545048667001538
2026-01-25 00:00:00+01:00,2.0791821669845376
2026-01-26 00:00:00+01:00,2.0807214160158765
2026-01-27 00:00:00+01:00,2.148128500004532
2026-01-28 00:00:00+01:00,1.9812756250030361
2026-01-29 00:00:00+01:00,2.094887084007496
2026-01-30 00:00:00+01:00,1.955836624983931
2026-01-31 00:00:00+01:00,2.0799454170046374
2026-02-01 00:00:00+01:00,2.2026473750011064
2026-02-02 00:00:00+01:00,2.116777416988043
2026-02-03 00:00:00+01:00,1.9458784159796778
2026-02-04 00:00:00+01:00,1.938092291005887
2026-02-05 00:00:00+01:00,2.0166115000029095
2026-02-06 00:00:00+01:00,2.185152875026688
2026-02-07 00:00:00+01:00,2.1172414169996046
2026-02-08 00:00:00+01:00,1.9747205000021495
2026-02-09 00:00:00+01:00,1.9710210000048392
2026-02-10 00:00:00+01:00,1.9498904999927618
2026-02-11 00:00:00+01:00,1.9995524999976624
2026-02-12 00:00:00+01:00,2.1417734999849927
2026-02-13 00:00:00+01:00,2.019495915999869
2026-02-14 00:00:00+01:00,2.000124959013192
2026-02-15 00:00:00+01:00,2.022332083026413
2026-02-16 00:00:00+01:00,2.02975545800291
2026-02-17 00:00:00+01:00,2.023550249985419
2026-02-18 00:00:00+01:00,1.9551347499946132
2026-02-19 00:00:00+01:00,1.9024848749977536
2026-02-20 00:00:00+01:00,1.9341435409733094
2026-02-21 00:00:00+01:00,1.9436817500100005
2026-02-22 00:00:00+01:00,1.91901191699435
2026-02-23 00:00:00+01:00,1.965097334003076
2026-02-24 00:00:00+01:00,2.0140059999830555
2026-02-25 00:00:00+01:00,2.0881807089899667
2026-02-26 00:00:00+01:00,1.9551778750028461
2026-02-27 00:00:00+01:00,2.0536391670175362
2026-02-28 00:00:00+01:00,1.9435074999928474
