,q0.100,q0.250,q0.500,q0.750,q0.900,y_true
2025-12-01 00:00:00+01:00,73.10872577041934,84.07889410636714,92.54096831664202,98.57791363358774,104.02080571187778,90.91
2025-12-01 00:15:00+01:00,75.81697689633498,84.59920755127912,90.81337629104252,96.91793149737411,102.06110945924951,90.44
2025-12-01 00:30:00+01:00,73.71912199547975,80.86268226631832,86.50665533926575,92.00923595526491,96.60556013872537,86.29
2025-12-01 00:45:00+01:00,70.42457618404808,77.23471792351508,82.418499906432,87.43043706087018,92.01810585473073,84.34
2025-12-01 01:00:00+01:00,70.38344797591515,81.52039030119577,87.61263808921399,92.49287970765944,96.45285129635919,90.79
2025-12-01 01:15:00+01:00,70.51634880877502,77.53607505222567,83.49463995155129,88.6733331597144,93.0696792540703,85.05
2025-12-01 01:30:00+01:00,72.57408526720198,78.18073017121522,83.83739365391459,88.65312203234627,93.20595836706411,85.46
2025-12-01 01:45:00+01:00,68.13694602540195,74.31820510959407,80.31331992487875,85.52821776700543,89.87538129872713,82.79
2025-12-01 02:00:00+01:00,71.27493376332887,80.04015288025312,85.38082308952278,90.47766719428694,94.99144713847429,85.03
2025-12-01 02:15:00+01:00,71.25740103492763,76.99614268046417,82.25496560039721,87.25103537685217,91.42808190692142,81.35
2025-12-01 02:30:00+01:00,68.76657402250888,75.79497136863225,80.89549418787385,85.82139534351462,89.96578643921984,78.91
2025-12-01 02:45:00+01:00,65.01183919030217,72.23031962423772,78.29042217747892,84.07920212802794,88.9836799838326,80.07
2025-12-01 03:00:00+01:00,68.7303116817562,75.19181947292799,80.82998581928524,86.09991136303844,91.79368204484312,86.29
2025-12-01 03:15:00+01:00,66.51591431526154,73.2272295679623,79.5641186268691,84.90508625186605,90.26986586196537,85.02
2025-12-01 03:30:00+01:00,63.355857931061784,69.94943839417508,76.38068333471536,81.79016934784573,86.16905574399591,82.8
2025-12-01 03:45:00+01:00,65.11538138657096,73.17086523977659,78.7250685108516,84.0606705482376,89.07360755465807,86.45
2025-12-01 04:00:00+01:00,62.96846010428921,69.45607965486427,75.42211457822775,81.59983684097142,87.3311467352063,80.08
2025-12-01 04:15:00+01:00,63.10144417683004,71.45675541048226,76.72277528925588,82.70975770515206,88.46623553532386,81.32
2025-12-01 04:30:00+01:00,65.05725401118396,73.29672976748361,78.59132237405956,84.3412617813034,89.3559258025767,76.83
2025-12-01 04:45:00+01:00,65.22244641520413,77.19697249692705,83.2122397087305,89.04234320845244,94.96122669936827,82.8
2025-12-01 05:00:00+01:00,61.04749272633122,72.89681498830656,80.07352502551299,87.34107304528355,93.82106559480849,81.36
2025-12-01 05:15:00+01:00,64.16484380668972,72.37442867626658,78.69104479389135,84.59945964328321,90.22881713295435,79.44
2025-12-01 05:30:00+01:00,66.52235520875087,77.47847775323106,84.65173796165043,90.42259828176992,95.97404778233539,90.9
2025-12-01 05:45:00+01:00,67.79916765310878,80.02926169667286,87.8954878825051,96.60188036166764,104.04382945740679,103.28
2025-12-01 06:00:00+01:00,51.009277908089416,68.45358620905361,79.51692381123236,90.51151769877957,98.84685620659972,77.9
2025-12-01 06:15:00+01:00,81.24947047986795,89.6344661874805,98.3826911672747,106.47109436638351,113.48166562695393,81.33
2025-12-01 06:30:00+01:00,85.48893247091998,96.55372308036446,106.73536659745605,117.23383822063116,128.10585385410576,92.36
2025-12-01 06:45:00+01:00,99.81846435025801,109.69038332494426,122.06428145858452,135.1318997994722,145.70066912673607,102.91
2025-12-01 07:00:00+01:00,81.9907159997062,95.3206522678619,107.26818697756634,119.99129512837605,132.53483996792,119.01
2025-12-01 07:15:00+01:00,105.34001932690379,114.13988466927078,125.54409834795317,139.42539165850314,155.45039895140894,119.06
2025-12-01 07:30:00+01:00,123.38583218979812,132.95464903096217,142.5951217827004,154.04217040899277,177.42856062525863,130.98
2025-12-01 07:45:00+01:00,129.1027574793101,140.13641428177087,151.70146663449992,164.90583387435768,187.1413128812064,142.39
2025-12-01 08:00:00+01:00,127.92874203839136,143.5949911771721,159.89985110022596,178.83302826980707,196.54074953994538,170.36
2025-12-01 08:15:00+01:00,121.07093379564844,134.32653489643704,148.61125251286134,166.90847838844866,184.68116299494764,146.72
