Target Day,MAE (median),Coverage 0.25-0.75,Coverage 0.1-0.9,APS,Winkler 0.25-0.75,Winkler 0.1-0.9
2025-12-01,13.175950997954743,0.4583333333333333,0.8020833333333334,4.561986097570849,42.36149192784415,48.61691175259955
2025-12-02,13.588170184302983,0.4583333333333333,0.84375,4.6546328784823245,42.33832604605087,51.38379935831144
2025-12-03,17.031330321208458,0.4166666666666667,0.8020833333333334,5.81033648278579,54.05654400171602,59.57518396803533
2025-12-04,11.17932370934878,0.6875,0.9270833333333334,4.170109085200775,37.04290858498465,51.09013110610825
2025-12-05,18.04580690208346,0.53125,0.7916666666666666,6.255258993569255,56.270727579876564,62.95448119794071
2025-12-06,5.417921338585908,0.84375,1.0,2.3168021391764584,20.531342657500023,37.42214362214332
2025-12-07,8.104103275386857,0.65625,0.9166666666666666,3.259627838812567,29.771709942907183,41.64557438945712
2025-12-08,14.87174791975008,0.5,0.65625,5.56513335291322,50.576916867228796,50.73583758361669
2025-12-09,6.948007198529773,0.6770833333333334,0.96875,2.731486425047888,23.997142751350395,41.22253688211784
2025-12-10,8.169606317524453,0.6458333333333334,0.96875,3.0631754027564773,27.657041463890916,42.78257351649135
2025-12-11,5.781816222701191,0.84375,0.9791666666666666,2.5691415217820004,22.881703378652265,42.24580773902793
2025-12-12,5.7392730199355775,0.8541666666666666,0.96875,2.759098103792092,25.064955695623485,46.3052359063748
2025-12-13,3.9546150000948526,0.84375,1.0,2.2116776339767146,20.568908355808144,39.388535808841105
2025-12-14,8.872194320810403,0.5,0.8645833333333334,3.075383058601401,27.81460274259312,36.85003005923134
2025-12-15,9.652689871407254,0.5,0.96875,3.204776180762971,28.07004549107005,41.230222651069965
2025-12-16,6.707999475192125,0.75,0.9895833333333334,2.847802651146761,26.04138031395898,43.62965975807091
2025-12-17,5.807911062700856,0.8125,0.96875,2.639743623337653,23.638229037612277,42.12764194480832
2025-12-18,11.269600986865427,0.5520833333333334,0.8229166666666666,4.087454054556809,37.44965527068203,42.6574638567365
2025-12-19,9.33021100682429,0.6979166666666666,0.9270833333333334,3.5285157287294453,32.400983967228214,45.775025715250784
2025-12-20,4.303914987939488,0.8958333333333334,0.9895833333333334,2.2017424274711366,19.742886740938456,39.1530449215554
2025-12-21,6.0212867797161485,0.71875,0.9895833333333334,2.3234719949265825,20.25311147125987,35.112822348991166
2025-12-22,6.446055466736811,0.6666666666666666,0.875,2.641942220260078,24.148488913724425,37.79262758186022
2025-12-23,5.5682365111448915,0.6770833333333334,0.9791666666666666,2.176241629256159,19.144949927262022,33.00514157336528
2025-12-24,14.433936045434555,0.125,0.3541666666666667,5.3543905519914805,48.68687011618622,39.70649680348881
2025-12-25,10.070403141944189,0.5208333333333334,0.75,4.089087339172528,35.43874365455549,37.83047811222758
2025-12-26,11.933481871199312,0.3645833333333333,0.6458333333333334,3.949313272987844,37.719844441620346,33.72816302216287
2025-12-27,10.884404565072993,0.4583333333333333,0.6875,3.8746143862799665,35.98067173087277,37.99049225541453
2025-12-28,10.413990488707693,0.4375,0.78125,3.5619276329633975,32.85386429676728,36.64853741765912
2025-12-29,13.93680786429426,0.3020833333333333,0.6458333333333334,4.905052667974682,45.189711463944484,42.33015451484198
2025-12-30,3.929749928366846,0.875,1.0,1.9475160596470427,17.270777079499393,34.550110641769415
2025-12-31,5.688128348065287,0.6875,0.9166666666666666,2.368451470012433,22.31911960224413,31.774190050416536
2026-01-01,24.056521655248304,0.125,0.3229166666666667,9.476253600373093,82.36796152597837,58.33119657938141
2026-01-02,8.076181363952271,0.5625,0.90625,3.044902833456161,28.130757914412754,38.539778907930746
2026-01-03,5.64194928485757,0.7604166666666666,0.9895833333333334,2.242829839719906,19.3164928268296,35.63759981183154
2026-01-04,5.4644428469451976,0.78125,0.9895833333333334,2.1608596784927685,18.457861093866498,34.48645687289637
2026-01-05,14.438154527070205,0.4479166666666667,0.84375,4.868547521409285,44.99836081668857,45.80097224858289
2026-01-06,7.651666783232609,0.5729166666666666,0.8854166666666666,3.0993897668412282,28.83574177709868,41.636594985797295
2026-01-07,6.8204759635377235,0.625,0.9791666666666666,2.464135697816846,21.034111181887372,36.092750038711536
2026-01-08,31.79303637869879,0.4375,0.6354166666666666,11.904776649828264,108.68690424839302,75.20943411702108
2026-01-09,4.928481395695816,0.7708333333333334,0.9791666666666666,2.2153556873214675,20.118865275971775,34.735716656822255
2026-01-10,4.036832763401946,0.875,1.0,2.1395912214811874,19.44886873485588,38.17322541990993
2026-01-11,8.866943278721783,0.53125,0.90625,3.0002260559833127,26.757487368772207,37.00813863900034
2026-01-12,8.051614821311297,0.625,0.9479166666666666,2.934208784480215,26.575634024756187,39.138363753748656
2026-01-13,7.905249537704466,0.6770833333333334,0.9375,2.9412111561435825,26.08486247551829,40.90826633470079
2026-01-14,8.131834639989911,0.65625,0.9375,2.974453656333362,25.9981916452772,42.55882129439439
2026-01-15,5.896082319705748,0.7708333333333334,0.9791666666666666,2.3797634234852145,21.081967389669845,36.32496137727381
2026-01-16,5.772262483716617,0.7395833333333334,0.96875,2.5197647430630408,22.694761586036094,39.3673249409476
2026-01-17,5.385825581122457,0.75,0.9375,2.325161785273696,20.619808707674917,36.48939944395099
2026-01-18,8.547586856535617,0.46875,0.6875,3.390712383401541,30.76468200297281,38.273856432625486
2026-01-19,10.994800173691564,0.5104166666666666,0.8333333333333334,3.873164073798404,35.654186565742854,44.749771943258
