period,mae,rmse,bias,n_obs,n_inf_nan
full,15.668227688665432,26.386104280945194,-0.5842472614642251,14496,0
oct_2025,21.0721288209507,33.63571390098971,-0.8962168968861028,2976,0
nov_2025,18.187469263727674,32.84326647763321,-4.075252885502808,2880,0
dec_2025,10.406882691379105,15.43490445371622,1.7238302256675786,2976,0
jan_2026,14.16186678703042,23.725518639840438,-7.123144952824428,2976,0
feb_2026,14.478966992731543,21.432923792916785,8.185633229618489,2688,0
