,y_pred,y_true
2025-10-01 00:00:00+02:00,99.02928546879218,102.6
2025-10-01 00:15:00+02:00,97.59576084345522,92.24
2025-10-01 00:30:00+02:00,97.59576084345522,86.03
2025-10-01 00:45:00+02:00,97.59576084345522,85.39
2025-10-01 01:00:00+02:00,95.17305830035158,89.99
2025-10-01 01:15:00+02:00,95.17305830035158,86.03
2025-10-01 01:30:00+02:00,95.17305830035158,85.03
2025-10-01 01:45:00+02:00,95.17305830035158,84.09
2025-10-01 02:00:00+02:00,93.3021572550716,85.41
2025-10-01 02:15:00+02:00,93.3021572550716,85.0
2025-10-01 02:30:00+02:00,93.3021572550716,84.54
2025-10-01 02:45:00+02:00,93.3021572550716,84.54
2025-10-01 03:00:00+02:00,94.2923613612889,87.39
2025-10-01 03:15:00+02:00,94.2923613612889,87.36
2025-10-01 03:30:00+02:00,94.2923613612889,88.56
2025-10-01 03:45:00+02:00,94.2923613612889,89.99
2025-10-01 04:00:00+02:00,96.43854588762947,86.31
2025-10-01 04:15:00+02:00,96.43854588762947,89.06
2025-10-01 04:30:00+02:00,96.43854588762947,86.42
2025-10-01 04:45:00+02:00,96.43854588762947,88.83
2025-10-01 05:00:00+02:00,105.80036776063818,84.26
2025-10-01 05:15:00+02:00,105.80036776063818,90.76
2025-10-01 05:30:00+02:00,105.80036776063818,97.55
2025-10-01 05:45:00+02:00,105.80036776063818,108.74
2025-10-01 06:00:00+02:00,144.64176383048667,97.03
2025-10-01 06:15:00+02:00,144.64176383048667,117.49
2025-10-01 06:30:00+02:00,144.64176383048667,133.23
2025-10-01 06:45:00+02:00,144.64176383048667,152.09
2025-10-01 07:00:00+02:00,213.93781474281624,160.95
2025-10-01 07:15:00+02:00,213.93781474281624,181.48
2025-10-01 07:30:00+02:00,213.93781474281624,180.23
2025-10-01 07:45:00+02:00,213.93781474281624,170.54
2025-10-01 08:00:00+02:00,173.1166600552834,200.25
2025-10-01 08:15:00+02:00,173.1166600552834,143.35
2025-10-01 08:30:00+02:00,173.1166600552834,117.5
2025-10-01 08:45:00+02:00,173.1166600552834,95.25
2025-10-01 09:00:00+02:00,130.1072134412857,139.48
2025-10-01 09:15:00+02:00,130.1072134412857,105.01
2025-10-01 09:30:00+02:00,130.1072134412857,93.66
2025-10-01 09:45:00+02:00,130.1072134412857,82.85
2025-10-01 10:00:00+02:00,102.3744392342708,103.22
2025-10-01 10:15:00+02:00,102.3744392342708,93.06
2025-10-01 10:30:00+02:00,102.3744392342708,81.21
2025-10-01 10:45:00+02:00,102.3744392342708,66.65
2025-10-01 11:00:00+02:00,96.5540400316172,83.5
2025-10-01 11:15:00+02:00,96.5540400316172,72.08
2025-10-01 11:30:00+02:00,96.5540400316172,65.32
2025-10-01 11:45:00+02:00,96.5540400316172,61.37
2025-10-01 12:00:00+02:00,82.2848225489752,68.21
2025-10-01 12:15:00+02:00,82.2848225489752,65.22
2025-10-01 12:30:00+02:00,82.2848225489752,65.45
2025-10-01 12:45:00+02:00,82.2848225489752,65.22
2025-10-01 13:00:00+02:00,62.747140606487,65.6
2025-10-01 13:15:00+02:00,62.747140606487,67.72
2025-10-01 13:30:00+02:00,62.747140606487,69.44
2025-10-01 13:45:00+02:00,62.747140606487,70.84
