,q0.100,q0.250,q0.500,q0.750,q0.900,y_true
2025-12-01 00:00:00+01:00,77.88492387493247,84.33910060177863,90.75481081036054,97.64649740378385,103.49544810638913,90.91
2025-12-01 00:15:00+01:00,72.77044507351127,78.70401580456209,84.28299416616258,90.30578588320542,95.18408182423964,90.44
2025-12-01 00:30:00+01:00,75.43981564140435,79.21403771147843,83.39078631433495,88.5773196790649,92.98997088181832,86.29
2025-12-01 00:45:00+01:00,77.23204133058674,81.47314501201372,85.6301982116071,89.70938114648247,94.0504022902676,84.34
2025-12-01 01:00:00+01:00,72.97692040723587,79.90582076020848,85.74404205684199,90.89338221389957,94.87177705344997,90.79
2025-12-01 01:15:00+01:00,71.01044988165532,76.44993022126691,80.85821392155289,85.72910284162148,90.1760037090721,85.05
2025-12-01 01:30:00+01:00,70.60005168047095,76.31552247215305,80.98259016105149,85.47765234139918,89.56466879089916,85.46
2025-12-01 01:45:00+01:00,69.55005612973736,75.02132987204676,79.91713071195473,84.66028070382713,88.74069662970356,82.79
2025-12-01 02:00:00+01:00,68.93871632226364,76.34703783660427,81.03451631637378,86.1281666905808,90.98050731325438,85.03
2025-12-01 02:15:00+01:00,70.9648181751694,76.46605103649622,80.61749923792937,84.7481242005884,89.09736900219008,81.35
2025-12-01 02:30:00+01:00,69.61568412172616,75.76131007084345,79.81859936121418,83.94452337669043,88.53271838632529,78.91
2025-12-01 02:45:00+01:00,69.16996668110419,74.43562764629297,78.45150691553252,82.90005404167862,87.25865297615596,80.07
2025-12-01 03:00:00+01:00,69.41239148530799,74.72426814623022,79.65377160097677,84.95873802839668,89.28638981317107,86.29
2025-12-01 03:15:00+01:00,68.25871317429453,72.73536173655201,77.86072207474494,82.55650322477148,86.70823855273885,85.02
2025-12-01 03:30:00+01:00,67.44431415647242,72.17586876895268,77.01925859603728,81.30547616474522,85.51511096973854,82.8
2025-12-01 03:45:00+01:00,67.80524803510008,72.03890619854565,76.61577525926397,81.28236731241724,85.8877023139006,86.45
2025-12-01 04:00:00+01:00,68.4656777895318,73.56486994013049,77.89565357070425,82.28589521274495,87.02311540933243,80.08
2025-12-01 04:15:00+01:00,68.42240215260425,74.5805367984793,78.86412057396485,82.92906702445467,87.14368296272565,81.32
2025-12-01 04:30:00+01:00,69.35590061323654,75.76197129137064,79.82161807660309,84.15040918076785,87.89425033944643,76.83
2025-12-01 04:45:00+01:00,66.90558033095311,76.0750486463856,81.10525092806624,86.17338491331593,90.61740172461455,82.8
2025-12-01 05:00:00+01:00,64.73596320828811,72.4641688207983,78.39354258114814,84.36575092406564,90.21218432317303,81.36
2025-12-01 05:15:00+01:00,71.73886067426103,75.91648237456211,81.24803178053175,85.56953604789058,89.82704077538857,79.44
2025-12-01 05:30:00+01:00,75.10821408062088,80.97943325917197,86.24135841508898,90.94320068176674,94.86683579140896,90.9
2025-12-01 05:45:00+01:00,78.13125646315744,84.01919134349339,91.01449237735018,98.42344924635103,104.70555748502275,103.28
2025-12-01 06:00:00+01:00,66.19523830123745,76.78389835782941,86.45213044525968,94.75119506856217,101.52767589128908,77.9
2025-12-01 06:15:00+01:00,81.31974403206885,90.09056494824512,97.60136824125298,103.97541614735592,109.83817768163321,81.33
2025-12-01 06:30:00+01:00,92.03233687321203,97.8500226824404,105.91538935267363,114.64080348457156,122.55884983463372,92.36
2025-12-01 06:45:00+01:00,102.91503147643334,112.1438195299113,124.71425675462326,139.01690802316105,151.15590559116072,102.91
2025-12-01 07:00:00+01:00,91.71823885120028,100.81554872099068,112.86427258648402,126.8929594671857,135.77829608637302,119.01
2025-12-01 07:15:00+01:00,107.35710295397446,118.18251441457434,129.4314401880321,141.7545739415742,153.34893631719441,119.06
2025-12-01 07:30:00+01:00,115.86294223444652,125.42477020166862,135.773129175355,146.53993788486278,165.32860339917391,130.98
2025-12-01 07:45:00+01:00,116.4697862422774,125.20349709734077,138.71048548040127,152.58509205934814,170.15400146632882,142.39
2025-12-01 08:00:00+01:00,117.96457788152884,136.5965450728047,151.15152649482224,172.28724199122811,188.32079140568348,170.36
2025-12-01 08:15:00+01:00,112.92754996734392,129.28200380589593,144.84399193376507,158.68080624994892,174.0768160378813,146.72
2025-12-01 08:30:00+01:00,108.80041844704515,123.24492453223394,137.56701097097152,147.31868293591535,157.92751601551663,122.86
2025-12-01 08:45:00+01:00,93.4534543299216,107.72359980949585,123.19928710778419,135.955943798455,148.44822237081218,117.39
2025-12-01 09:00:00+01:00,104.2549247165548,119.12778722614544,133.0324878762491,147.64135730004776,160.9724433309987,117.0
2025-12-01 09:15:00+01:00,97.0503233661058,109.96837071272631,123.41824185013203,133.7637680339329,141.53473960182325,112.59
2025-12-01 09:30:00+01:00,94.2286198615752,101.77441640594641,112.16742705089484,121.8255158978641,129.90338417879335,104.5
2025-12-01 09:45:00+01:00,84.00261487943907,96.03271416004964,108.47550113034023,121.75158084391595,133.2056871560282,86.29
2025-12-01 10:00:00+01:00,90.04959470653051,101.81008839486874,113.53714257083082,126.46977360394285,141.15031304057845,97.71
2025-12-01 10:15:00+01:00,85.57587048834016,94.40599423375366,103.38064329768483,112.14717051992025,120.98266040852356,95.05
2025-12-01 10:30:00+01:00,80.58430375442828,89.35059204613971,97.01770356759631,104.06475208680988,110.86280519153496,95.02
2025-12-01 10:45:00+01:00,74.49144918816548,81.26965340237307,90.56756611155261,100.79139847121687,107.93564944312237,87.15
2025-12-01 11:00:00+01:00,84.43173008763102,94.12681027289362,105.86773689378454,116.82519300101029,127.26286054401768,90.58
2025-12-01 11:15:00+01:00,82.64801675556454,90.99932730003977,100.03142708594132,108.0934908719678,116.60827990577401,86.3
2025-12-01 11:30:00+01:00,80.91859676787215,88.49529658348234,95.65638093892589,103.6521599159409,112.81542139308836,83.32
2025-12-01 11:45:00+01:00,74.78897812449648,82.97912409329672,92.33800069497237,102.03249830340191,112.15222221375977,83.64
2025-12-01 12:00:00+01:00,71.40994744778692,82.65004973975785,91.70537074155584,100.08669487658354,108.93539650698689,86.29
2025-12-01 12:15:00+01:00,72.54392192025796,82.20442481137185,89.66631292427209,97.40093040266063,105.8644383567783,81.4
2025-12-01 12:30:00+01:00,73.59673105072426,83.00589196557921,90.68786649029238,98.43620887693957,107.20770869920021,84.9
2025-12-01 12:45:00+01:00,72.97930010896788,82.24714658151252,91.41795410613797,100.36514061225972,112.10473547197246,87.48
2025-12-01 13:00:00+01:00,72.19062469224137,82.97282393190339,91.22411177888452,98.11318551802748,104.74565935036905,86.19
2025-12-01 13:15:00+01:00,76.82185704427326,86.12101150452766,93.97849067814488,100.94795073317628,108.52359318988388,86.98
2025-12-01 13:30:00+01:00,76.13231021708174,87.14556243729096,96.30914535278212,104.34695573578733,114.95315273902713,89.91
2025-12-01 13:45:00+01:00,75.99111499380285,89.00011614723938,99.0230383698691,110.56736035637225,121.96873046299275,97.2
2025-12-01 14:00:00+01:00,67.72843194736414,79.84621340553116,89.09925435990583,98.00602516556165,109.73749917698512,98.21
2025-12-01 14:15:00+01:00,77.21839066598999,88.1278721322695,97.06141725459975,106.05550038736715,118.59562888374313,106.89
2025-12-01 14:30:00+01:00,86.96451578356162,94.69147871454747,104.01508068050872,113.7690731327515,121.69816786488245,114.77
2025-12-01 14:45:00+01:00,96.06211603926792,105.75077124322866,116.74130288483705,131.04509556295844,143.77440481042504,109.0
2025-12-01 15:00:00+01:00,70.07395950206904,81.7089393885437,94.75046374454395,108.20411726117439,123.92338847348817,117.43
2025-12-01 15:15:00+01:00,84.99684303582005,95.669154319453,106.58573162856389,118.16248097114389,132.35990785041167,122.89
2025-12-01 15:30:00+01:00,98.92693528048632,108.5522629634201,119.22013497823394,129.06131822952503,141.01942701495494,126.75
2025-12-01 15:45:00+01:00,105.63105024722786,117.23464103200209,132.20773494347083,148.00927149511503,163.3098341435574,114.22
2025-12-01 16:00:00+01:00,73.9302628140819,86.04627534521119,100.46275120172835,112.3655466823557,124.38138935490306,118.92
2025-12-01 16:15:00+01:00,91.78065270295289,101.27481912189818,111.1693365113907,121.78113236467188,134.31957115174922,119.94
2025-12-01 16:30:00+01:00,98.92276161934812,110.39236559840955,123.12565167166112,135.92426226435867,151.70392524629483,112.45
2025-12-01 16:45:00+01:00,99.72564728076192,118.27675618891409,134.9776744365201,155.22021399208518,182.62088337710057,100.55
2025-12-01 17:00:00+01:00,77.89662646577901,95.97989038305836,111.3807882066795,125.62264063208018,142.5409635775069,89.91
2025-12-01 17:15:00+01:00,90.62378666183726,102.04052108267366,114.0625311935877,126.20664732492777,138.1527142554726,97.82
2025-12-01 17:30:00+01:00,99.21850650242503,109.57334482774566,119.94481993567095,130.78486975735058,144.3856151048269,100.56
2025-12-01 17:45:00+01:00,90.0213852067829,103.15475169779947,117.9036914081284,140.00113989249334,169.64762262734885,89.36
2025-12-01 18:00:00+01:00,83.54280273406994,99.37772461673339,113.56852301230299,128.44461019436412,144.9275823026318,86.91
2025-12-01 18:15:00+01:00,82.34931746229249,96.44542053480893,106.92864226608084,118.89296734316922,132.55823493876545,89.7
2025-12-01 18:30:00+01:00,83.89394609747202,94.91526631598805,105.7491273953974,119.19477458775508,138.39429083199124,91.08
2025-12-01 18:45:00+01:00,76.03765856844157,89.59377980580274,101.76398953068943,116.79301692669831,138.37433642286365,88.28
2025-12-01 19:00:00+01:00,87.23662291162557,97.77301111081633,109.10212027029226,123.4017727017789,147.46591085007736,95.08
2025-12-01 19:15:00+01:00,82.45245766512754,93.10237229283626,101.36850992263106,111.25893227909832,123.04553465083917,85.38
2025-12-01 19:30:00+01:00,81.41254056492427,89.91553786415638,97.86591708468838,106.28206049255249,120.60399121881251,85.91
2025-12-01 19:45:00+01:00,72.08029229224601,82.35496310154119,92.73219089879333,104.25929007572287,118.40774612597528,80.7
2025-12-01 20:00:00+01:00,83.96996177844044,93.08879759795278,104.14736365559565,119.86547166921116,141.47318924823531,91.99
2025-12-01 20:15:00+01:00,77.40763936249235,84.05466149996491,92.09870919935587,101.57986217639082,112.37561538668811,84.07
2025-12-01 20:30:00+01:00,66.4540818893522,74.50952740299124,81.9792117469781,89.12035824159634,96.75536412868901,75.91
2025-12-01 20:45:00+01:00,57.18326043970032,68.50999944489413,78.8728567935514,88.35808481380818,97.59284205120909,77.23
2025-12-01 21:00:00+01:00,72.32319870380593,81.30068842888844,92.20522480788611,105.70018596228935,121.1706199556995,86.86
2025-12-01 21:15:00+01:00,66.03527023912461,74.4855212622993,82.12079346329448,91.86582882222098,103.6326770505408,80.98
2025-12-01 21:30:00+01:00,65.12768071723819,71.17886213986773,77.89087073777682,84.3961056618619,91.9239193798212,69.87
2025-12-01 21:45:00+01:00,54.4044558416542,63.37184191696771,69.49022708475096,76.72993232805462,89.38713558570004,66.09
2025-12-01 22:00:00+01:00,71.48404223575949,79.52826866745166,86.88380899741485,96.4564447302716,110.45200345092354,84.08
2025-12-01 22:15:00+01:00,66.4637162594988,73.8583153344402,80.65545122998917,88.22578850856236,96.36765890405202,72.56
2025-12-01 22:30:00+01:00,65.87329610137871,72.91592987910943,79.32660342496501,85.7605184658413,93.71223786972584,79.69
2025-12-01 22:45:00+01:00,56.4299494202658,62.738272237146916,69.65633359454564,76.9001576265754,82.94982500788828,69.39
2025-12-01 23:00:00+01:00,67.85101382124016,75.58854385788108,81.50056350339334,87.16012510136784,95.39956958341025,82.47
2025-12-01 23:15:00+01:00,62.12119591508761,67.90742590045168,73.18031554077803,78.2429447906897,84.36907050449987,70.76
2025-12-01 23:30:00+01:00,58.00077894050925,64.52011269034944,70.23393632812221,75.5196343096927,80.26684585825724,71.18
2025-12-01 23:45:00+01:00,49.28636326289324,56.31742554744578,62.54036026303459,68.6214202418345,74.27174903511191,62.8
2025-12-02 00:00:00+01:00,58.78259633831183,65.24878120176473,72.28390215844246,82.3906983035495,89.90352760871168,74.08
2025-12-02 00:15:00+01:00,52.74804549269169,59.94368862728213,65.81731184768718,74.30510466594319,79.66710702983667,69.92
2025-12-02 00:30:00+01:00,46.79292859095934,51.911533830724096,57.29149081437505,64.94751033668719,69.75656568538213,63.16
2025-12-02 00:45:00+01:00,38.28995191746151,44.41833699789424,50.46316692253606,56.14719907545264,60.75875452758996,55.95
2025-12-02 01:00:00+01:00,51.45301654368777,59.984905823706306,67.06326730823845,74.06996191213493,78.48576783453271,65.41
2025-12-02 01:15:00+01:00,43.729557657386934,52.25490721874267,57.80308341483769,65.198122952074,70.12071156839502,58.49
2025-12-02 01:30:00+01:00,43.80379242229431,52.76169938824581,58.63891599707641,64.548651408605,69.17657833461718,56.59
2025-12-02 01:45:00+01:00,42.00728731540717,49.84111247161066,56.49496812433243,62.42560532673665,67.07440962907553,54.79
2025-12-02 02:00:00+01:00,43.285635225473776,54.52564201511633,60.30482941516425,66.64731581821117,72.054995324227,55.08
2025-12-02 02:15:00+01:00,44.50376840613261,53.076850784616525,58.21259499539782,63.08704093609656,68.26275801804037,54.24
2025-12-02 02:30:00+01:00,43.149234637874855,52.83956522020713,57.810443612822716,62.728436361423654,68.5362893148168,54.69
2025-12-02 02:45:00+01:00,42.20349683667531,50.06076950768661,55.45112195848588,60.86268284440889,66.57706147719745,55.73
2025-12-02 03:00:00+01:00,47.89514569516339,54.92688125167367,61.1785828961528,67.7547785917286,72.89647594649051,55.16
2025-12-02 03:15:00+01:00,44.1096736277285,50.763329147690385,57.590514481055415,64.07606916590919,68.73123662487983,53.71
2025-12-02 03:30:00+01:00,43.77163359443034,50.12345224215458,57.11980875725139,63.25982848186828,68.10017574326719,54.16
2025-12-02 03:45:00+01:00,44.56368037134317,50.726603636531706,57.208376801590724,63.49198840681142,68.72899353926232,51.9
2025-12-02 04:00:00+01:00,43.407919096903555,50.937959447949005,57.46794604694376,63.07804859380137,69.3359082945332,48.96
2025-12-02 04:15:00+01:00,43.53005619169401,52.28778820798123,58.79239866258282,63.405472888248326,68.1893127083149,49.78
2025-12-02 04:30:00+01:00,46.84529218652952,55.39744771498084,60.47604895961911,65.75419409292407,69.64786655490278,51.02
2025-12-02 04:45:00+01:00,46.282348673281845,57.441760365655476,63.41410818340723,69.59870007121935,74.51616133010356,52.11
2025-12-02 05:00:00+01:00,42.66278885791458,52.88290985176256,60.20306152300503,67.61905470216055,77.1342570331914,50.29
2025-12-02 05:15:00+01:00,52.85355182426416,58.16696618584009,65.67403529630788,70.43267902077012,74.8895071796412,59.31
2025-12-02 05:30:00+01:00,57.905848209099716,64.97290162033212,71.60250459110377,76.7096087131172,80.68670843440557,69.17
2025-12-02 05:45:00+01:00,62.90840020923153,69.20685061363946,76.94489754861601,84.98545601950552,91.68663810457726,79.57
2025-12-02 06:00:00+01:00,5.6346850916101925,18.134183979832297,30.818931359026223,46.480061280617306,53.94533911949842,62.56
2025-12-02 06:15:00+01:00,53.35319069617045,62.69992055200017,70.17243568915941,77.29633901390986,83.63103071598829,76.7
2025-12-02 06:30:00+01:00,63.7599930185705,70.80346346972475,78.64308178833697,87.80213331279673,96.25477827797995,90.05
2025-12-02 06:45:00+01:00,70.51685807947997,81.31142849008721,93.68591873606277,107.02699078113442,118.4372069087309,84.74
2025-12-02 07:00:00+01:00,66.00226282060606,74.50845424751012,84.72749305360318,94.75102606924506,103.11944388942337,74.21
2025-12-02 07:15:00+01:00,76.36140740041053,85.30110652941042,94.27818542358251,103.24403071291411,112.62531453132848,80.8
2025-12-02 07:30:00+01:00,82.33742029213286,90.54926661538246,98.54234576207064,107.18823302937953,121.97117420560437,92.82
2025-12-02 07:45:00+01:00,79.47315699772315,88.20898860124046,98.34183523736904,109.53749652565534,123.67760451115859,103.32
2025-12-02 08:00:00+01:00,78.97400090531616,92.48115289744389,105.33809458020986,120.1152454936525,134.26789013060505,84.2
2025-12-02 08:15:00+01:00,77.53682119734198,90.52728991536031,100.81631231717503,111.11246618298757,125.62389702199945,87.9
2025-12-02 08:30:00+01:00,78.6082447423415,88.47960213839703,97.27068878743441,106.79438089826154,117.19872954644582,88.12
2025-12-02 08:45:00+01:00,69.10326205201427,79.81471106600786,90.45913794259737,101.37487815452559,112.20923741561633,90.38
2025-12-02 09:00:00+01:00,80.08761565669566,91.97810025119503,103.28883729239764,114.82843414322681,126.12898937716726,88.79
2025-12-02 09:15:00+01:00,75.20313130153181,85.48619978805793,95.3190613486321,104.25212863981955,112.04260146983945,89.98
2025-12-02 09:30:00+01:00,70.60796366985595,77.47074242725469,85.95641553315943,94.99807298411167,102.95066615125847,89.16
2025-12-02 09:45:00+01:00,59.48010307488472,68.72445872578966,79.37761922806759,90.69411210571886,99.98689034804208,85.19
2025-12-02 10:00:00+01:00,75.50667156422709,85.96457720681954,96.5419829513111,109.25398023426916,124.19845543830576,87.61
2025-12-02 10:15:00+01:00,72.10285841661847,79.68366304080301,87.64920617177219,96.35256726490842,105.77202360021592,85.38
2025-12-02 10:30:00+01:00,65.61939935621633,73.1301623451699,79.9133921231625,86.64621666600172,93.67762252529171,84.61
2025-12-02 10:45:00+01:00,59.96868386104274,66.55335574724931,74.80004978057846,83.63266244448303,90.49614818122654,85.73
2025-12-02 11:00:00+01:00,72.75721446280716,81.41316226727554,92.21590826228058,102.77441840165916,112.91186716221442,85.07
2025-12-02 11:15:00+01:00,71.29657221599578,78.85647323217245,87.24418071147821,95.06774206370326,103.39479412787968,85.2
2025-12-02 11:30:00+01:00,69.75481604144592,76.86514623931349,83.85806158405993,91.3807942141612,99.96656563183058,87.84
2025-12-02 11:45:00+01:00,63.76259908264063,71.74879156713683,80.55575754528142,89.56875628788009,99.00768892797973,88.78
2025-12-02 12:00:00+01:00,69.57845431512243,80.50119098764064,89.29994092693573,97.65662741371527,106.46487282458348,87.01
2025-12-02 12:15:00+01:00,71.48685458701256,80.85684496168776,88.29636770720853,96.20242986778882,104.74997965247222,86.99
