forecast_day,computation_time_seconds
2025-12-01 00:00:00+01:00,2.1000267089984845
2025-12-02 00:00:00+01:00,2.0032325829961337
2025-12-03 00:00:00+01:00,1.970648041984532
2025-12-04 00:00:00+01:00,1.9842984580027405
2025-12-05 00:00:00+01:00,1.9422519999789074
2025-12-06 00:00:00+01:00,1.9413363330240827
2025-12-07 00:00:00+01:00,1.9574474999972153
2025-12-08 00:00:00+01:00,1.9702915420057252
2025-12-09 00:00:00+01:00,1.9795385829929728
2025-12-10 00:00:00+01:00,1.9424647919950075
2025-12-11 00:00:00+01:00,1.9721037920098752
2025-12-12 00:00:00+01:00,1.9940862499934155
2025-12-13 00:00:00+01:00,1.9425625410221983
2025-12-14 00:00:00+01:00,1.9849112090014387
2025-12-15 00:00:00+01:00,1.9658014579908922
2025-12-16 00:00:00+01:00,1.967564125021454
2025-12-17 00:00:00+01:00,2.004385124979308
2025-12-18 00:00:00+01:00,1.9818933749920689
2025-12-19 00:00:00+01:00,1.974719499994535
2025-12-20 00:00:00+01:00,1.9318877079931553
2025-12-21 00:00:00+01:00,1.9874770409951452
2025-12-22 00:00:00+01:00,1.9527353330049664
2025-12-23 00:00:00+01:00,1.9984832920017652
2025-12-24 00:00:00+01:00,1.9269670419744216
2025-12-25 00:00:00+01:00,1.957930666016182
2025-12-26 00:00:00+01:00,1.934081999992486
2025-12-27 00:00:00+01:00,1.9442234999733046
2025-12-28 00:00:00+01:00,1.9664101249945816
2025-12-29 00:00:00+01:00,1.9809273749997374
2025-12-30 00:00:00+01:00,1.9348512500000652
2025-12-31 00:00:00+01:00,1.9230691250122618
2026-01-01 00:00:00+01:00,1.9916820419894066
2026-01-02 00:00:00+01:00,1.9886032080103178
2026-01-03 00:00:00+01:00,1.96620462500141
2026-01-04 00:00:00+01:00,1.964423124998575
2026-01-05 00:00:00+01:00,1.974618709005881
2026-01-06 00:00:00+01:00,2.442591832979815
2026-01-07 00:00:00+01:00,1.9528977499867324
2026-01-08 00:00:00+01:00,1.961513666989049
2026-01-09 00:00:00+01:00,1.9661154999921564
2026-01-10 00:00:00+01:00,1.940858499991009
2026-01-11 00:00:00+01:00,1.9796042499947362
2026-01-12 00:00:00+01:00,1.9564465419971384
2026-01-13 00:00:00+01:00,1.9588138340041041
2026-01-14 00:00:00+01:00,1.9575785839988384
2026-01-15 00:00:00+01:00,2.0129304169968236
2026-01-16 00:00:00+01:00,2.0505515829718206
2026-01-17 00:00:00+01:00,1.9667511669977102
2026-01-18 00:00:00+01:00,1.9726852920139208
2026-01-19 00:00:00+01:00,1.9915551250160206
2026-01-20 00:00:00+01:00,1.950350958009949
2026-01-21 00:00:00+01:00,1.9313295000174548
2026-01-22 00:00:00+01:00,1.9550390829972457
2026-01-23 00:00:00+01:00,1.9662475830118638
2026-01-24 00:00:00+01:00,1.953393000003416
2026-01-25 00:00:00+01:00,1.9567034170031548
2026-01-26 00:00:00+01:00,1.9587784999748692
2026-01-27 00:00:00+01:00,1.9704297500138637
2026-01-28 00:00:00+01:00,1.9615564580017235
2026-01-29 00:00:00+01:00,1.9336658329993952
2026-01-30 00:00:00+01:00,1.9735885830014013
2026-01-31 00:00:00+01:00,1.976082499983022
2026-02-01 00:00:00+01:00,1.9973335829854477
2026-02-02 00:00:00+01:00,1.9803114160022233
2026-02-03 00:00:00+01:00,1.9644375840143766
2026-02-04 00:00:00+01:00,1.9815334170125425
2026-02-05 00:00:00+01:00,1.9720690829853993
2026-02-06 00:00:00+01:00,1.9619485410221387
2026-02-07 00:00:00+01:00,2.0196287499857135
2026-02-08 00:00:00+01:00,2.007953499996802
2026-02-09 00:00:00+01:00,1.9387540000025183
2026-02-10 00:00:00+01:00,1.9419006670068484
2026-02-11 00:00:00+01:00,1.9469540829886682
2026-02-12 00:00:00+01:00,1.9449488329992164
2026-02-13 00:00:00+01:00,1.9771685420128051
2026-02-14 00:00:00+01:00,1.9325802910025232
2026-02-15 00:00:00+01:00,1.9896710419852752
2026-02-16 00:00:00+01:00,1.974452584021492
2026-02-17 00:00:00+01:00,2.0247848329890985
2026-02-18 00:00:00+01:00,1.9606717079877853
2026-02-19 00:00:00+01:00,2.003127999982098
2026-02-20 00:00:00+01:00,2.001548416999867
2026-02-21 00:00:00+01:00,1.9842690830118954
2026-02-22 00:00:00+01:00,1.94466779200593
2026-02-23 00:00:00+01:00,1.9770317079965025
2026-02-24 00:00:00+01:00,1.9810130420082714
2026-02-25 00:00:00+01:00,1.957502375007607
2026-02-26 00:00:00+01:00,2.4818743749929126
2026-02-27 00:00:00+01:00,1.978666874987539
2026-02-28 00:00:00+01:00,1.9730189999972936
