forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,56,True,False,36.412944083000184
2025-10-02 00:00:00+02:00,56,True,False,33.787185125002
2025-10-03 00:00:00+02:00,56,True,False,33.71906958400359
2025-10-04 00:00:00+02:00,56,True,False,38.76590170899726
2025-10-05 00:00:00+02:00,56,True,False,46.6504852079961
2025-10-06 00:00:00+02:00,56,True,False,52.259089250001125
2025-10-07 00:00:00+02:00,56,True,False,47.61608962500031
2025-10-08 00:00:00+02:00,56,True,False,49.78318662500533
2025-10-09 00:00:00+02:00,56,True,False,43.27869833300065
2025-10-10 00:00:00+02:00,56,True,False,42.60296066600131
2025-10-11 00:00:00+02:00,56,True,False,44.38755062499695
2025-10-12 00:00:00+02:00,56,True,False,47.448101750000205
2025-10-13 00:00:00+02:00,56,True,False,44.18980270800239
2025-10-14 00:00:00+02:00,56,True,False,45.90923658400425
2025-10-15 00:00:00+02:00,56,True,False,53.98276379099843
2025-10-16 00:00:00+02:00,56,True,False,61.753354083004524
2025-10-17 00:00:00+02:00,56,True,False,44.668561334001424
2025-10-18 00:00:00+02:00,56,True,False,43.4396623749999
2025-10-19 00:00:00+02:00,56,True,False,43.47946179199789
2025-10-20 00:00:00+02:00,56,True,False,44.56066108399682
2025-10-21 00:00:00+02:00,56,True,False,45.119379540999944
2025-10-22 00:00:00+02:00,56,True,False,44.791778083999816
2025-10-23 00:00:00+02:00,56,True,False,45.903733958002704
2025-10-24 00:00:00+02:00,56,True,False,44.252343583000766
2025-10-25 00:00:00+02:00,56,True,False,44.06987012500031
2025-10-26 00:00:00+02:00,56,True,False,58.01195875000121
2025-10-27 00:00:00+01:00,56,True,False,58.81932558299741
2025-10-28 00:00:00+01:00,56,True,False,57.01562416699744
2025-10-29 00:00:00+01:00,56,True,False,51.307261833004304
2025-10-30 00:00:00+01:00,56,True,False,51.88914054199995
2025-10-31 00:00:00+01:00,56,True,False,50.992589875000704
2025-11-01 00:00:00+01:00,56,True,False,50.541224916996725
2025-11-02 00:00:00+01:00,56,True,False,65.02640558400162
2025-11-03 00:00:00+01:00,56,True,False,57.63139950000186
2025-11-04 00:00:00+01:00,56,True,False,55.41931479200139
2025-11-05 00:00:00+01:00,56,True,False,52.78868474999763
2025-11-06 00:00:00+01:00,56,True,False,52.53534520800167
2025-11-07 00:00:00+01:00,56,True,False,49.153626292005356
2025-11-08 00:00:00+01:00,56,True,False,51.594177792001574
2025-11-09 00:00:00+01:00,56,True,False,43.614428417000454
2025-11-10 00:00:00+01:00,56,True,False,66.2150105000037
2025-11-11 00:00:00+01:00,56,True,False,62.46990354200534
2025-11-12 00:00:00+01:00,56,True,False,55.31925337500434
2025-11-13 00:00:00+01:00,56,True,False,55.80420462499751
2025-11-14 00:00:00+01:00,56,True,False,50.788897708996956
2025-11-15 00:00:00+01:00,56,True,False,62.289449833995604
2025-11-16 00:00:00+01:00,56,True,False,50.39374025000143
2025-11-17 00:00:00+01:00,56,True,False,42.65797287500027
2025-11-18 00:00:00+01:00,56,True,False,43.7523757500021
2025-11-19 00:00:00+01:00,56,True,False,43.40524991699931
2025-11-20 00:00:00+01:00,56,True,False,44.01543229100207
2025-11-21 00:00:00+01:00,56,True,False,42.88266983300127
2025-11-22 00:00:00+01:00,56,True,False,43.78459212499729
2025-11-23 00:00:00+01:00,56,True,False,45.276515583995206
2025-11-24 00:00:00+01:00,56,True,False,43.58093695899879
2025-11-25 00:00:00+01:00,56,True,False,45.496403042001475
2025-11-26 00:00:00+01:00,56,True,False,43.589765292002994
2025-11-27 00:00:00+01:00,56,True,False,42.54520170899923
2025-11-28 00:00:00+01:00,56,True,False,43.054467124995426
2025-11-29 00:00:00+01:00,56,True,False,44.169737333999365
2025-11-30 00:00:00+01:00,56,True,False,50.73255791699921
2025-12-01 00:00:00+01:00,56,True,True,38.92918662499869
2025-12-02 00:00:00+01:00,56,True,True,49.60524620799697
2025-12-03 00:00:00+01:00,56,True,True,48.890046749998874
2025-12-04 00:00:00+01:00,56,True,True,45.58944520800287
2025-12-05 00:00:00+01:00,56,True,True,46.367931166001654
2025-12-06 00:00:00+01:00,56,True,True,45.085705041994515
2025-12-07 00:00:00+01:00,56,True,True,26.091093416995136
2025-12-08 00:00:00+01:00,56,True,True,26.162227666005492
2025-12-09 00:00:00+01:00,56,True,True,25.551200916001108
2025-12-10 00:00:00+01:00,56,True,True,26.430512708000606
2025-12-11 00:00:00+01:00,56,True,True,26.175515666996944
2025-12-12 00:00:00+01:00,56,True,True,25.759394999993674
2025-12-13 00:00:00+01:00,56,True,True,25.54563183299615
2025-12-14 00:00:00+01:00,56,True,True,25.70196912499523
2025-12-15 00:00:00+01:00,56,True,True,25.47790758300107
2025-12-16 00:00:00+01:00,56,True,True,26.851665667003545
2025-12-17 00:00:00+01:00,56,True,True,34.50551808299497
2025-12-18 00:00:00+01:00,56,True,True,34.45795033300237
2025-12-19 00:00:00+01:00,56,True,True,36.61007087499456
2025-12-20 00:00:00+01:00,56,True,True,31.12521058299899
2025-12-21 00:00:00+01:00,56,True,True,27.175280291994568
2025-12-22 00:00:00+01:00,56,True,True,32.080336749997514
2025-12-23 00:00:00+01:00,56,True,True,37.363429791999806
2025-12-24 00:00:00+01:00,56,True,True,32.75531645799492
2025-12-25 00:00:00+01:00,56,True,True,70.21647674999986
2025-12-26 00:00:00+01:00,56,True,True,31.146004000001994
2025-12-27 00:00:00+01:00,56,True,True,44.06782816699706
2025-12-28 00:00:00+01:00,56,True,True,33.60057812499872
2025-12-29 00:00:00+01:00,56,True,True,43.45213283300109
2025-12-30 00:00:00+01:00,56,True,True,43.24774933399749
2025-12-31 00:00:00+01:00,56,True,True,33.35614441600046
2026-01-01 00:00:00+01:00,56,True,True,37.443185791998985
2026-01-02 00:00:00+01:00,56,True,True,31.04300629199861
2026-01-03 00:00:00+01:00,56,True,True,38.710451250000915
2026-01-04 00:00:00+01:00,56,True,True,30.437394332999247
2026-01-05 00:00:00+01:00,56,True,True,30.1911005830043
2026-01-06 00:00:00+01:00,56,True,True,41.83466591700562
2026-01-07 00:00:00+01:00,56,True,True,47.943426582998654
2026-01-08 00:00:00+01:00,56,True,True,48.978397167004005
2026-01-09 00:00:00+01:00,56,True,True,46.48227445799421
2026-01-10 00:00:00+01:00,56,True,True,31.888774416998785
2026-01-11 00:00:00+01:00,56,True,True,30.60613070800173
2026-01-12 00:00:00+01:00,56,True,True,37.50134429099853
2026-01-13 00:00:00+01:00,56,True,True,33.849727125001664
2026-01-14 00:00:00+01:00,56,True,True,30.088381041001412
2026-01-15 00:00:00+01:00,56,True,True,42.80509287499444
2026-01-16 00:00:00+01:00,56,True,True,56.67124250000052
2026-01-17 00:00:00+01:00,56,True,True,49.965473542004474
2026-01-18 00:00:00+01:00,56,True,True,43.899294082999404
2026-01-19 00:00:00+01:00,56,True,True,39.37750895800127
2026-01-20 00:00:00+01:00,56,True,True,36.79776670800493
2026-01-21 00:00:00+01:00,56,True,True,39.08237754199945
2026-01-22 00:00:00+01:00,56,True,True,39.21062649999658
2026-01-23 00:00:00+01:00,56,True,True,39.93663375000324
2026-01-24 00:00:00+01:00,56,True,True,37.61646550000296
2026-01-25 00:00:00+01:00,56,True,True,42.25923045899981
2026-01-26 00:00:00+01:00,56,True,True,31.62110691700218
2026-01-27 00:00:00+01:00,56,True,True,31.93933541700244
2026-01-28 00:00:00+01:00,56,True,True,30.148933707998367
