forecast_day,train_days,use_vst,use_lars,runtime_seconds
2025-10-01 00:00:00+02:00,112,True,False,87.964375625
2025-10-02 00:00:00+02:00,112,True,False,89.402332333
2025-10-03 00:00:00+02:00,112,True,False,88.30472112500001
2025-10-04 00:00:00+02:00,112,True,False,92.29130145799996
2025-10-05 00:00:00+02:00,112,True,False,102.08000625000005
2025-10-06 00:00:00+02:00,112,True,False,92.49441833399999
2025-10-07 00:00:00+02:00,112,True,False,87.99020062500006
2025-10-08 00:00:00+02:00,112,True,False,87.91876858300009
2025-10-09 00:00:00+02:00,112,True,False,94.90475808400004
2025-10-10 00:00:00+02:00,112,True,False,94.36621179199994
2025-10-11 00:00:00+02:00,112,True,False,114.31871924999996
2025-10-12 00:00:00+02:00,112,True,False,110.87941745800003
2025-10-13 00:00:00+02:00,112,True,False,120.14159733299994
2025-10-14 00:00:00+02:00,112,True,False,119.42362583299996
2025-10-15 00:00:00+02:00,112,True,False,117.27100537500019
2025-10-16 00:00:00+02:00,112,True,False,109.10225566700001
2025-10-17 00:00:00+02:00,112,True,False,113.42606350000005
2025-10-18 00:00:00+02:00,112,True,False,111.46317387499994
2025-10-19 00:00:00+02:00,112,True,False,105.39810470899988
2025-10-20 00:00:00+02:00,112,True,False,103.14346733399998
2025-10-21 00:00:00+02:00,112,True,False,100.53502554199986
2025-10-22 00:00:00+02:00,112,True,False,90.68814062499996
2025-10-23 00:00:00+02:00,112,True,False,106.62766441600024
2025-10-24 00:00:00+02:00,112,True,False,87.59405945800017
2025-10-25 00:00:00+02:00,112,True,False,87.95044604199984
2025-10-26 00:00:00+02:00,112,True,False,81.9641728329998
2025-10-27 00:00:00+01:00,112,True,False,84.11068324999997
2025-10-28 00:00:00+01:00,112,True,False,90.46874454199997
2025-10-29 00:00:00+01:00,112,True,False,87.73264658299968
2025-10-30 00:00:00+01:00,112,True,False,108.46300416599979
2025-10-31 00:00:00+01:00,112,True,False,78.4254670829996
2025-11-01 00:00:00+01:00,112,True,False,95.17680462500039
2025-11-02 00:00:00+01:00,112,True,False,86.974334
2025-11-03 00:00:00+01:00,112,True,False,75.07689520800022
2025-11-04 00:00:00+01:00,112,True,False,75.23346958299999
2025-11-05 00:00:00+01:00,112,True,False,75.30124599999999
2025-11-06 00:00:00+01:00,112,True,False,74.21682420799971
2025-11-07 00:00:00+01:00,112,True,False,77.62295837500005
2025-11-08 00:00:00+01:00,112,True,False,76.62713354200014
2025-11-09 00:00:00+01:00,112,True,False,77.12895075000006
2025-11-10 00:00:00+01:00,112,True,False,75.5327647500003
2025-11-11 00:00:00+01:00,112,True,False,75.98030437500029
2025-11-12 00:00:00+01:00,112,True,False,75.92152070799966
2025-11-13 00:00:00+01:00,112,True,False,75.18584483299946
2025-11-14 00:00:00+01:00,112,True,False,74.10495300000002
